---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家花壇正花店,04-7867840,彰化縣,花壇鄉,中山路一段３８０號,24.0253591,120.5380299
FamilyMart 全家秀水秀中店,04-7688319,彰化縣,秀水鄉,秀中街１５５號,24.0579292,120.4952858
FamilyMart 全家秀水金興店,04-7686346,彰化縣,秀水鄉,番花路２９７號右１７,24.0321157,120.4981307
FamilyMart 全家鹿港車站店,04-7740452,彰化縣,鹿港鎮,民權路２０２號,24.057533,120.427621
FamilyMart 全家鹿港金埔崙店,04-7774921,彰化縣,鹿港鎮,建國路５號,24.0546971,120.4341553
FamilyMart 全家鹿港天后店,04-7754523,彰化縣,鹿港鎮,玉順里後寮巷９２號１樓,24.0654179,120.4286336
FamilyMart 全家鹿港鹿和店,04-7785489,彰化縣,鹿港鎮,鹿和路１段３８１號,24.0831941234,120.4757928208
FamilyMart 全家鹿港金寶店,04-7720101,彰化縣,鹿港鎮,鹿和路四段１０號,24.0567214,120.4411046
FamilyMart 全家鹿港富麗店,04-7787891,彰化縣,鹿港鎮,鹿東路二段５４１號,24.1104052,120.4568314
FamilyMart 全家鹿港好神店,04-7787505,彰化縣,鹿港鎮,復興南路４１號,24.0756071083,120.4203800264
FamilyMart 全家福興福環店,04-7770440,彰化縣,福興鄉,沿海路４段３８２號,24.0528536494,120.4390706066
FamilyMart 全家福興番花店,04-7795343,彰化縣,福興鄉,番花路一段８５３號,24.0244271,120.4511089
FamilyMart 全家福興福利店,04-7697552,彰化縣,福興鄉,萬豐村彰水路５０、５２號１樓,24.049204,120.4811666
FamilyMart 全家和美金美店,04-7567100,彰化縣,和美鎮,月眉里和厝路一段臨２１６號,24.1129895,120.5022907
FamilyMart 全家和美頂美店,04-7350643,彰化縣,和美鎮,柑井里美寮路二段２號１樓,24.098807,120.4898209
FamilyMart 全家和美八大店,04-7563372,彰化縣,和美鎮,鹿和路六段３１０號,24.0817013,120.4983532
FamilyMart 全家和美永美店,04-7359141,彰化縣,和美鎮,彰新路二段１６３號,24.093509,120.537862
FamilyMart 全家伸港雙興店,04-7987049,彰化縣,伸港鄉,七嘉村中華路４６３號一樓,24.1624655,120.4871369
FamilyMart 全家伸港新港店,04-7987553,彰化縣,伸港鄉,新港路３０８號,24.1774148,120.4999604
FamilyMart 全家員林正新店,04-8360774,彰化縣,員林市,三民東街３５０號,23.96888,120.5754114
FamilyMart 全家員林青山店,04-8364353,彰化縣,員林市,振興里山腳路二段５８號,23.9626278,120.6005064
FamilyMart 全家員林台鐵店,04-8366459,彰化縣,員林市,民權街５５號２樓,23.962162,120.574599
FamilyMart 全家員林富城店,04-8334347,彰化縣,員林市,育英路２４號,23.9669551,120.5658716
FamilyMart 全家員林金牌店,04-8336323,彰化縣,員林市,南昌路１３５號,23.9626496,120.5608674
FamilyMart 全家員林新員農店,04-8331925,彰化縣,員林市,三條里員水路二段３２０號,23.972569630649204,120.57653519014359
FamilyMart 全家員林三多店,04-8396940,彰化縣,員林市,員林大道４段５０２號,23.9564781,120.5678758
FamilyMart 全家員林安迪店,04-8336605,彰化縣,員林市,員集路二段８２號,23.9675201,120.5825598
FamilyMart 全家員林武西堡店,04-8399824,彰化縣,員林市,溝皂街９２號,23.953561,120.577695
FamilyMart 全家員林車頭店,04-8396162,彰化縣,員林市,南平里２８鄰靜修路５２－１號,23.9624692,120.5644667
FamilyMart 全家社頭山腳店,04-8713762,彰化縣,社頭鄉,山腳路四段１８３號,23.9028513,120.5824419
FamilyMart 全家永靖永安店,04-8231800,彰化縣,永靖鄉,中山路一段８６９號,23.920398,120.5387554
FamilyMart 全家埔心永坡店,04-8280399,彰化縣,埔心鄉,東門村中正路一段臨４９７號,23.9503369272,120.5264007017
FamilyMart 全家溪湖新發店,04-8852102,彰化縣,溪湖鎮,二溪路一段４５８號,23.9634203,120.4756733
FamilyMart 全家彰化溪湖店,04-8817134,彰化縣,溪湖鎮,光平里大溪路二段４０４號,23.9579749,120.4772774
FamilyMart 全家溪湖金羊店,04-8852038,彰化縣,溪湖鎮,員鹿路２段４７９號,23.9484609,120.4853842
FamilyMart 全家大村大溪店,04-8520728,彰化縣,大村鄉,大溪路１３號,23.992854,120.582801
FamilyMart 全家大村寶村店,04-8534456,彰化縣,大村鄉,山腳路７５－７號,23.9891909,120.5637769
FamilyMart 全家大村大贏家店,04-8531859,彰化縣,大村鄉,中山路３段１７４號,23.9796826,120.5726875
FamilyMart 全家田中新苗店,04-8744572,彰化縣,田中鎮,大社路一段９５６號,23.8583585,120.5912554
FamilyMart 全家田中金田店,04-8747821,彰化縣,田中鎮,中州路一段７６號一樓,23.8603281,120.587309
FamilyMart 全家田中金斗店,04-8748349,彰化縣,田中鎮,斗中路一段２３２號,23.8542573,120.5851394
FamilyMart 全家田中新生店,04-8748424,彰化縣,田中鎮,員集路二段５６６號,23.874286,120.5753184
FamilyMart 全家北斗肉圓店,04-8875352,彰化縣,北斗鎮,中華路２０５號,23.8719558,120.523475
FamilyMart 全家田尾金園店,04-8837329,彰化縣,田尾鄉,中山路一段５７７號,23.888465575613182,120.55086387724612
FamilyMart 全家溪州金州店,04-8890150,彰化縣,溪州鄉,中山路３段４７４號,23.8530427,120.4950179
FamilyMart 全家二林矽品店,04-7535127,彰化縣,二林鎮,中科二林大道二段１７７號,23.8973797,120.423716
FamilyMart 全家二林斗苑店,04-8955612,彰化縣,二林鎮,斗苑路四段２９９號,23.895181,120.3630139
FamilyMart 全家芳苑寶成店,04-8962501,彰化縣,芳苑鄉,三合村１４鄰斗苑路三合段１００號,23.9647623,120.339977
