---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家台中德國店,04-2280-9137,台中市,東區,建德街７１號,24.132156,120.700251
FamilyMart 全家台中金礦店,04-2228-1695,台中市,東區,振興路４４號１樓,24.144513,120.691046
FamilyMart 全家台中金站店,04-2224-5956,台中市,東區,復興路四段１４７號,24.149184,120.708087
FamilyMart 全家台中台安店,04-2360-6938,台中市,東區,精武路１２２號,24.13501999999,120.694841
FamilyMart 全家台中福人店,04-2265-1741,台中市,南區,樹義六巷３之２號１樓,24.118019,120.649112
FamilyMart 全家台中金大慶店,04-2260-0280,台中市,南區,大慶街二段８號,24.116738,120.663972
FamilyMart 全家台中進步店,04-2265-0685,台中市,南區,工學北路１２２號１樓,24.1273,120.670331
FamilyMart 全家台中登陽店,04-2265-4239,台中市,南區,文心南路５４８號,24.128767,120.680278
FamilyMart 全家台中大安店,04-2260-3275,台中市,南區,忠明南路７３０巷２３號１樓,24.11908,120.657307
FamilyMart 全家台中崇倫店,04-2376-6132,台中市,南區,南屯路一段２７３號,24.122165,120.681219
FamilyMart 全家台中新高橋店,04-2372-6342,台中市,南區,建國北路一段２５０號,24.121011,120.650543
FamilyMart 全家台中中山壹店,04-2471-0201,台中市,南區,建國北路１段１１０號,24.116268,120.666662
FamilyMart 全家台中柳川店,04-2375-6530,台中市,南區,美村路二段１６號、１８號１樓,24.12309,120.666277
FamilyMart 全家台中中興二店,04-2285-6331,台中市,南區,國光路２５０號,24.120319,120.655296
FamilyMart 全家台中樹仔腳店,04-2265-7425,台中市,南區,復興路一段３３號,24.124316,120.662404
FamilyMart 全家台中國圖館店,04-2224-5536,台中市,南區,新華街１６９號,24.108841,120.652534
FamilyMart 全家台中福田店,04-2261-4416,台中市,南區,福田路１５號１樓,24.125207,120.675063
FamilyMart 全家台中四維店,04-2220-8900,台中市,西區,三民路一段１７２—５、１７２—６號,24.13957,120.676396
FamilyMart 全家台中正點店,04-2376-0313,台中市,西區,臺中市西區三民路一段４６號全部,24.153471,120.655004
FamilyMart 全家台中全球店,04-2225-5085,台中市,西區,中華路一段１－５９號（全球影城）,24.142054,120.670576
FamilyMart 全家台中五權五店,04-2375-0622,台中市,西區,五權五街１４３號１樓,24.142878,120.66891
FamilyMart 全家台中金可店,04-2206-1722,台中市,西區,五權路２０５號,24.148935,120.662869
FamilyMart 全家台中師院店,04-2229-4029,台中市,西區,民權路１８９號,24.147985,120.660795
FamilyMart 全家台中向上店,04-2301-7496,台中市,西區,向上路一段３６號,24.147406,120.670059
FamilyMart 全家台中鑫美店,04-2328-4015,台中市,西區,美村路一段２２號,24.137219,120.661481
FamilyMart 全家台中美美店,04-2301-0377,台中市,西區,美村路１段１７７號,24.15009,120.665088
FamilyMart 全家台中綠園道店,04-2323-3938,台中市,西區,健行路１０４９號１樓,24.15641,120.665158
FamilyMart 全家台中水岸店,04-2314-0233,台中市,西區,華美西街１段１３４號１樓及Ｂ１,24.145429,120.659081
FamilyMart 全家台中金大益店,04-2320-0307,台中市,西區,精誠路２３８號,24.138076,120.671599
FamilyMart 全家台中篤行店,04-2202-3520,台中市,西區,篤行路１８８號,24.1493649,120.672425
FamilyMart 全家台中一中街店,04-2225-7909,台中市,北區,一中街１２９號,24.153706,120.68672
FamilyMart 全家台中一中一店,04-2225-0678,台中市,北區,一中街１號１樓．地下１樓,24.151477,120.684615
FamilyMart 全家台中學友店,04-2225-2991,台中市,北區,三民路三段２１５號,24.157019,120.67888
FamilyMart 全家台中高雅店,04-2291-6368,台中市,北區,中清路一段７２０號、７２２號,24.154471,120.677045
FamilyMart 全家台中中清一店,04-2202-0301,台中市,北區,中清路一段３７０號,24.151916,120.682198
FamilyMart 全家台中五億店,04-2207-7256,台中市,北區,臺中市北區五義街１３２號１樓,24.152407,120.680846
FamilyMart 全家台中光大店,04-2206-0007,台中市,北區,公園路２１７號,24.148764,120.68263
FamilyMart 全家台中太陽店,04-2202-2098,台中市,北區,明德里太原路一段４５０－１號,24.152336,120.675349
FamilyMart 全家台中北屯店,04-2233-2903,台中市,北區,北屯路４５號,24.1717486,120.6712203
FamilyMart 全家台中嘉農店,04-2293-7917,台中市,北區,賴旺里北平路二段８號,24.157629,120.6735
FamilyMart 全家台中微笑店,04-2233-0806,台中市,北區,育樂街３７號１樓,24.156962,120.701625
FamilyMart 全家台中新東義店,04-2291-3297,台中市,北區,賴旺里青島路一段１２號,24.15825588,120.68039913
FamilyMart 全家台中喜樂店,04-2207-0206,台中市,北區,英才路２６６號,24.17016,120.668167
FamilyMart 全家台中永興店,04-2236-0356,台中市,北區,健行路３７５號１Ｆ,24.159366,120.669752
FamilyMart 全家台中梅亭東店,04-2237-2543,台中市,北區,梅亭東街６２號１樓及地下室,24.154043,120.66715
FamilyMart 全家台中館東店,04-2327-2118,台中市,北區,博館東街４８號１樓,24.14845,120.685954
FamilyMart 全家台中新大衛店,04-2202-5829,台中市,北區,進化北路３６５號１樓之２,24.166056,120.680801
FamilyMart 全家台中上發店,04-2291-4739,台中市,北區,漢口路三段８８號,24.166826,120.675038
FamilyMart 全家台中一中好店,04-2225-3647,台中市,北區,錦新街２３號,24.155674,120.689844
FamilyMart 全家台中安順東店,04-2299-4628,台中市,北屯區,大連路一段２７８號１樓右側部分,24.174215,120.676467
FamilyMart 全家台中經貿店,04-2426-0216,台中市,北屯區,中平路１１５１號,24.190755,120.661348
FamilyMart 全家台中新大昇店,04-2426-0962,台中市,北屯區,中清路二段１２５０巷１７６弄３１號,24.179972,120.667025
FamilyMart 全家台中偉如店,04-2237-0537,台中市,北屯區,天津路３段７２號,24.164798,120.690265
FamilyMart 全家台中金原店,04-2238-3255,台中市,北屯區,太原路三段２３１號,24.16489,120.711752
FamilyMart 全家台中太和店,04-2436-4861,台中市,北屯區,太原路三段１１９０號,24.158482,120.725046
FamilyMart 全家台中時尚店,04-2292-0168,台中市,北屯區,文心路３段９８３號,24.172607,120.679791
FamilyMart 全家台中北新店,04-2243-4763,台中市,北屯區,北屯路２８８號，２８８之１號,24.178653,120.6706
FamilyMart 全家台中四張犁店,04-2421-1841,台中市,北屯區,四平路４７５之１號,24.19733,120.683598
FamilyMart 全家台中和順店,04-2439-1336,台中市,北屯區,和順路４００號,24.188501,120.687296
FamilyMart 全家台中水景店,04-2436-2774,台中市,北屯區,東山路一段１９６之１號,24.176983,120.730098
FamilyMart 全家台中東光店,04-2436-0567,台中市,北屯區,東光路８８６號１樓,24.185422,120.698497
FamilyMart 全家台中金強店,04-2247-4880,台中市,北屯區,松竹路二段３６６－１號,24.184326,120.698406
FamilyMart 全家台中金河店,04-2234-5716,台中市,北屯區,河北路二段９８號,24.170366,120.683076
FamilyMart 全家台中春水店,04-2435-0670,台中市,北屯區,舊社里南興路７７號１樓,24.186698,120.704762
FamilyMart 全家台中溪上月店,04-2436-3199,台中市,北屯區,舊社里１鄰南興路１１１６號,24.16595235,120.72386527
FamilyMart 全家台中軍功店,04-2437-4670,台中市,北屯區,軍功路一段４９７號、４９５號１樓,24.168920177336076,120.71285515575029
FamilyMart 全家台中軍福店,04-2439-1083,台中市,北屯區,軍福十九路２１５號,24.1802664,120.7080243
FamilyMart 全家台中金順店,04-2436-6433,台中市,北屯區,軍福十三路３０３號,24.174909,120.72339935
FamilyMart 全家台中國強店,04-2237-0660,台中市,北屯區,國強街１６３號,24.17657,120.691573
FamilyMart 全家台中崇大店,04-2247-7685,台中市,北屯區,崇德路二段２７６號,24.179268,120.685689
FamilyMart 全家台中祥順店,04-2439-2871,台中市,北屯區,?子路309號,24.18656021,120.66622917
FamilyMart 全家台中大地店,04-2436-8537,台中市,北屯區,敦富路１５７號,24.195405723971007,120.70732892261503
FamilyMart 全家台中情人店,04-2436-5681,台中市,北屯區,景賢路１０６號１、２Ｆ,24.172398,120.687929
FamilyMart 全家台中樂樂店,04-2236-5516,台中市,北屯區,熱河路二段１１９號,24.177026,120.688244
FamilyMart 全家台中鼎安店,04-2241-2451,台中市,北屯區,興安路一段２３３號,24.18431,120.6949
FamilyMart 全家台中新興安店,04-2243-7052,台中市,北屯區,興安路二段３１號,24.175237,120.697061
FamilyMart 全家台中環太東店,04-2393-7422,台中市,北屯區,環太東路５８８號,24.157867,120.72951
FamilyMart 全家台中東豐店,04-2422-7646,台中市,北屯區,豐樂路２１－８號,24.193666,120.684969
FamilyMart 全家台中上仁店,04-2452-1577,台中市,西屯區,上仁街１０２號,24.169436,120.644652
FamilyMart 全家台中上安店,04-2452-4993,台中市,西屯區,上安路１３６號一樓,24.159174,120.653074
FamilyMart 全家台中福揚店,04-2310-5615,台中市,西屯區,大墩十九街１８８號,24.1567,120.6552
FamilyMart 全家台中十八街店,04-2310-1028,台中市,西屯區,大墩十八街１９３號,24.18229,120.614907
FamilyMart 全家台中白金店,04-2355-0103,台中市,西屯區,工業區一路７０號,24.171695,120.612948
FamilyMart 全家台中天保店,04-2358-7991,台中市,西屯區,福和里中工三路２１４之１號、之２號１樓,24.179013,120.619046
FamilyMart 全家中央公園店,04-3706-8913,台中市,西屯區,中科路２９６６號１樓,24.175228,120.666292
FamilyMart 全家台中福氣店,04-2452-0407,台中市,西屯區,文華路１０５之１０號,24.175419,120.644843
FamilyMart 全家台中登峰店,04-2452-3433,台中市,西屯區,至善里臺灣大道３段６６０號,24.166053,120.644084
FamilyMart 全家台中皇居店,04-2452-2306,台中市,西屯區,台灣大道３段５９２號１樓及夾層,24.18238032,120.60770857
FamilyMart 全家東海大學二店,04-2359-4163,台中市,西屯區,台灣大道４段１７２７號,24.182853,120.617033
FamilyMart 全家台中金豹店,04-2312-8382,台中市,西屯區,四川一街２６號,24.162242,120.654584
FamilyMart 全家台中鼎盛店,04-2258-1077,台中市,西屯區,市政北二路２３２號２樓,24.159373,120.640218
FamilyMart 全家台中新福樂店,04-2463-3853,台中市,西屯區,永福路１２２號１樓,24.164858,120.660231
FamilyMart 全家台中下石碑店,04-2317-0307,台中市,西屯區,甘肅路２段６８號,24.177142,120.638509
FamilyMart 全家台中七張犁店,04-2359-0326,台中市,西屯區,安和路１２０之１５號１樓及２樓,24.171982,120.620731
FamilyMart 全家台中成長店,04-2296-9883,台中市,西屯區,成都路３６８號,24.175451,120.642344
FamilyMart 全家台中至真店,04-2452-7522,台中市,西屯區,至善路２３６號、２３８號、２３４巷１號,24.16558,120.656245
FamilyMart 全家台中至尊店,04-2708-7147,台中市,西屯區,西屯路二段２６８－１２，１３號,24.166901,120.651479
FamilyMart 全家台中俊美店,04-2452-5922,台中市,西屯區,西屯路２段２９７之１６號１樓全部,24.171949,120.64628
FamilyMart 全家台中福鄰店,04-2461-6177,台中市,西屯區,永安里西屯路三段１６６之２５號１樓,24.188515,120.616767
FamilyMart 全家台中新福美店,04-2452-5647,台中市,西屯區,西安街６８號１樓,24.171804,120.648458
FamilyMart 全家台中海派店,04-2452-4792,台中市,西屯區,青海南街１５７號,24.168873,120.646681
FamilyMart 全家台中國安一店,04-2461-0062,台中市,西屯區,國安一路１６９號,24.176182,120.650311
FamilyMart 全家台中金逢甲店,04-2452-5686,台中市,西屯區,逢甲路９８號１樓及地下室,24.169342,120.634958
FamilyMart 全家台中朝富店,04-2254-7347,台中市,西屯區,朝富路１７６號,24.165709,120.636684
FamilyMart 全家台中大鵬店,04-2299-1570,台中市,西屯區,順平路１５２號,24.184995,120.639657
FamilyMart 全家台中福華店,04-2463-5723,台中市,西屯區,福安路５７號,24.180597,120.645236
FamilyMart 全家台中金福星店,04-2452-1858,台中市,西屯區,福星路６０１號,24.18426,120.616872
FamilyMart 全家台中福雅店,04-2463-2785,台中市,西屯區,福雅路６９３號一樓,24.187734,120.60637
FamilyMart 全家台中新福聯店,04-2462-1219,台中市,西屯區,福聯街２３號,24.202197,120.644502
FamilyMart 全家台中民主店,04-2251-8576,台中市,西屯區,黎明路二段７７９號,24.159857,120.626704
FamilyMart 全家台中八寶店,04-2452-2224,台中市,西屯區,寶慶街４２之１號１樓及夾層,24.171149,120.650129
FamilyMart 全家台中大英店,04-2310-6077,台中市,南屯區,溝墘里大業路２７１號一樓,24.149,120.648004
FamilyMart 全家台中傑盛店,04-2252-5201,台中市,南屯區,大墩十一街３７０號、３７２號,24.148918,120.63731
FamilyMart 全家台中墩陽店,04-2328-8661,台中市,南屯區,大墩十七街１１９號１樓,24.14241,120.647685
FamilyMart 全家台中新大鼎店,04-2473-9116,台中市,南屯區,大墩南路１９９號１樓,24.148974,120.649997
FamilyMart 全家台中敦親店,04-2471-9372,台中市,南屯區,大墩路１６１號,24.148893,120.626345
FamilyMart 全家台中五權西店,04-2386-0560,台中市,南屯區,五權西路２段６８０號,24.153902,120.612918
FamilyMart 全家台中大進店,04-2319-2334,台中市,南屯區,公益路二段３９號,24.150834,120.633608
FamilyMart 全家台中新大進店,04-2320-4505,台中市,南屯區,公益路二段８號１樓,24.149856,120.609372
FamilyMart 全家台中鼎豐店,04-2380-9208,台中市,南屯區,豊樂里永春東一路７１９號一樓,24.148609,120.633434
FamilyMart 全家台中永春店,04-2386-1613,台中市,南屯區,永春路３７號,24.144758,120.628262
FamilyMart 全家台中親家店,04-2386-7500,台中市,南屯區,向上路五段１０６號、１０８號,24.139287,120.6447
FamilyMart 全家台中金勇店,04-2380-7836,台中市,南屯區,忠勇路７１－１號,24.151736,120.616105
FamilyMart 全家台中新東二店,04-2473-1935,台中市,南屯區,東興路二段３６號１樓,24.143937,120.652847
FamilyMart 全家台中惠文店,04-2258-4215,台中市,南屯區,河南路四段３２６號,24.144877,120.63896
FamilyMart 全家台中保安店,04-2350-0203,台中市,南屯區,保安十街１６６號,24.13601,120.651418
FamilyMart 全家台中金美店,04-2381-6217,台中市,南屯區,永定里１４鄰南屯路二段８７２號,24.136049,120.606868
FamilyMart 全家台中林新店,04-2251-0100,台中市,南屯區,惠中路三段３６號Ｂ棟１Ｆ商店２店面,24.148619,120.640406
FamilyMart 全家台中圓滿店,04-2380-8945,台中市,南屯區,惠文路４９９號,24.141702,120.64277
FamilyMart 全家台中楓香店,04-2479-5885,台中市,南屯區,楓樹南街３５８號１樓及地下室,24.117721,120.627298
FamilyMart 全家台中黎明店,04-2254-0498,台中市,南屯區,三厝里黎明路二段４０６號,24.159247,120.63413
FamilyMart 全家台中龍富店,04-2380-7235,台中市,南屯區,龍富路四段２號１樓,24.135786,120.610183
FamilyMart 全家太平新豐年店,04-2393-6370,台中市,太平區,大源十八街１號１樓,24.15305,120.728694
FamilyMart 全家太平普拉斯店,04-2393-7214,台中市,太平區,大興路１２７號,24.142872,120.732779
FamilyMart 全家太平玉林店,04-2393-9472,台中市,太平區,中山路２段１號,24.14855,120.7345
FamilyMart 全家太平中華店,04-2393-6935,台中市,太平區,中山路二段４４１號,24.150814,120.730101
FamilyMart 全家太平新凱悅店,04-2277-8617,台中市,太平區,中平九街１１７號,24.160061,120.715762
FamilyMart 全家太平新興中店,04-2270-3497,台中市,太平區,永平南路１號,24.131351,120.718145
FamilyMart 全家太平義成店,04-2279-5486,台中市,太平區,永成北路２０５之１號,24.123276,120.711976
FamilyMart 全家太平光德店,04-2271-2683,台中市,太平區,光德路１０１號１樓,24.112147,120.731087
FamilyMart 全家太平產業園店,04-2271-6281,台中市,太平區,光興路３１３號,24.153631,120.701634
FamilyMart 全家太平金幸福店,04-2436-8914,台中市,太平區,旱溪東路二段３６５號,24.158757,120.715137
FamilyMart 全家太平育賢店,04-2393-5507,台中市,太平區,育賢路１５６號．１５８號,24.142853,120.712865
FamilyMart 全家太平一江橋店,04-2279-6502,台中市,太平區,東河里東平路６號,24.136605,120.723941
FamilyMart 全家太平永益店,04-2277-4868,台中市,太平區,長億六街５３—２７號,24.115986,120.716711
FamilyMart 全家太平頭汴坑店,04-2275-6896,台中市,太平區,長龍路２段１號,24.127304,120.726768
FamilyMart 全家太平再福店,04-2395-0290,台中市,太平區,振福路４２７號．４２９號．４３１號,24.156068,120.711622
FamilyMart 全家太平新甲店,04-2273-6455,台中市,太平區,新仁路一段４２號，４４巷２號,24.138188,120.715287
FamilyMart 全家太平新平店,04-2391-3674,台中市,太平區,新平路三段３４７號,24.151823,120.72116
FamilyMart 全家太平新福店,04-2395-9213,台中市,太平區,新福路３０８號,24.159239999999997,120.71116800000002
FamilyMart 全家太平宜佳店,04-2270-8707,台中市,太平區,溪洲西路１４２號（配送用）,24.141769,120.716697
FamilyMart 全家太平廣三店,04-2395-5174,台中市,太平區,廣三街３３號,24.152324,120.717274
FamilyMart 全家大里新榮店,04-2483-0774,台中市,大里區,大里路６５號,24.115131,120.674223
FamilyMart 全家大里大明店,04-2487-0979,台中市,大里區,大明路１６８號１樓,24.114709,120.675974
FamilyMart 全家大里國際店,04-2491-1607,台中市,大里區,工業二路８６號１樓,24.100883,120.716621
FamilyMart 全家青年高中店,04-2496-7446,台中市,大里區,中湖路１００號Ｂ１樓,24.082877,120.697324
FamilyMart 全家大里金瑞店,04-2496-9197,台中市,大里區,中興路１段２６巷１１－６號,24.100389,120.687997
FamilyMart 全家大里金大發店,04-2491-4545,台中市,大里區,仁化路３４３－１號,24.11402,120.691396
FamilyMart 全家大里軟科店,04-2496-2900,台中市,大里區,公園街４２３－１號,24.118674,120.692614
FamilyMart 全家大里大福店,04-2483-4656,台中市,大里區,日新路６８８號,24.107962,120.676509
FamilyMart 全家大里河堤店,04-2275-1784,台中市,大里區,立德里立中街９號,24.107704,120.703721
FamilyMart 全家大里立新店,04-2275-4133,台中市,大里區,立新街３２１號１樓,24.092004,120.703261
FamilyMart 全家大里西湖店,04-2496-2341,台中市,大里區,西湖路３３７號,24.113361,120.686043
FamilyMart 全家大里東芳店,04-2495-3985,台中市,大里區,東湖里東南路１４２之６號１樓,24.090101,120.69071
FamilyMart 全家大里益民店,04-2481-3483,台中市,大里區,新里里益民路二段１７３號１樓,24.10635,120.687795
FamilyMart 全家大里東益店,04-2482-0572,台中市,大里區,益民路二段２８０號,24.100641,120.682651
FamilyMart 全家大里大里杙店,04-2406-1707,台中市,大里區,爽文路３３２號,24.103482,120.691509
FamilyMart 全家大里善化店,04-2491-8213,台中市,大里區,善化路１４６號,24.088615,120.701046
FamilyMart 全家大里金城店,04-2493-5341,台中市,大里區,塗城路５３７號,24.085799,120.711754
FamilyMart 全家大里塗城店,04-2493-0415,台中市,大里區,塗城路７４２號、７４４號１樓,24.101929,120.67971
FamilyMart 全家大里新光店,04-2483-1925,台中市,大里區,新光路９３號,24.099121,120.676831
FamilyMart 全家霧峰金來店,04-2339-7586,台中市,霧峰區,中正路８０３號一樓,24.071943,120.66231
FamilyMart 全家霧峰五福店,04-2333-2687,台中市,霧峰區,六股路２９２號,24.066203,120.691562
FamilyMart 全家霧峰金德店,04-2339-2762,台中市,霧峰區,四德路５７６號,24.06478,120.678378
FamilyMart 全家霧峰民主店,04-2330-4095,台中市,霧峰區,民生路８２號,24.062057000000003,120.700731
FamilyMart 全家霧峰新六順店,04-2339-1863,台中市,霧峰區,民生路２０１號,24.078678,120.718558
FamilyMart 全家霧峰朝科大店,04-2330-2271,台中市,霧峰區,吉峰東路６２號,24.049238,120.686493
FamilyMart 全家霧峰亞洲店,04-2339-1650,台中市,霧峰區,柳豐路４６６．４６８號,24.0686,120.697769
FamilyMart 全家霧峰亞大醫店,04-2330-3723,台中市,霧峰區,福新路２１３號,24.059413,120.696486
FamilyMart 全家烏日三榮店,04-2337-2757,台中市,烏日區,三榮路一段４５６號,24.108576,120.597202
FamilyMart 全家烏日三民店,04-2338-2018,台中市,烏日區,中山路二段２２０號，三民街１３６號,24.111851,120.638042
FamilyMart 全家烏日金鴿店,04-2336-0452,台中市,烏日區,五光路９５之１號,24.102969,120.62421
FamilyMart 全家烏日高鐵店,04-2338-7882,台中市,烏日區,光日路３５６、３５８號１樓,24.094608306884766,120.64672088623047
FamilyMart 全家烏日新明道店,04-2337-2835,台中市,烏日區,信義街１５７號,24.11321,120.615688
