---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家鹽埔大仁店,08-7628180,屏東縣,鹽埔鄉,維新路２０號（學生餐廳）,120.557256,22.740783
FamilyMart 全家長治繁華店,08-7620282,屏東縣,長治鄉,繁華村中山路１１－１號,120.555999,22.696316
FamilyMart 全家長治大江店,08-7626797,屏東縣,長治鄉,德和村神農路１２號,120.50805520370483,22.668616099974031
FamilyMart 全家長治德和店,08-7625826,屏東縣,長治鄉,德和路６６號,120.522546,22.673062
FamilyMart 全家內埔豐田店,08-7783743,屏東縣,內埔鄉,中正路４５３號,120.568815,22.611434
FamilyMart 全家內埔光明店,08-7789851,屏東縣,內埔鄉,內埔村光明路６１３號１樓,120.645369,22.7087
FamilyMart 全家內埔昌宏店,08-7780658,屏東縣,內埔鄉,昌宏路１７９號部份,120.56272,22.619442
FamilyMart 全家內埔榮總店,08-7701769,屏東縣,內埔鄉,昭勝路安平１巷１號,120.595591,22.640457
FamilyMart 全家內埔學苑店,08-7785950,屏東縣,內埔鄉,壽比路２２８號一樓,120.596084,22.641196
FamilyMart 全家潮州三林店,08-7898807,屏東縣,潮州鎮,三林路１８５號一樓,120.532288,22.542545
FamilyMart 全家潮州公園店,08-7898128,屏東縣,潮州鎮,公園路１５７號一樓部分如附圖,120.541853,22.551256
FamilyMart 全家潮州文化店,08-7899969,屏東縣,潮州鎮,朝昇路１９０－１號一樓及二樓１５坪,120.538618,22.555799
FamilyMart 全家潮州福星店,08-7882133,屏東縣,潮州鎮,福星路３５１、３５３號１樓,120.571376,22.548619
FamilyMart 全家南州庄頭店,08-8642843,屏東縣,南州鄉,三民路５２之３號,120.538129,22.491491
FamilyMart 全家東港大鵬店,08-8327389,屏東縣,東港鎮,船頭里大成路５７號（如圖）,120.491101,22.454158
FamilyMart 全家東港大船店,08-8322879,屏東縣,東港鎮,中正路１７５號一、二、三、四樓,120.449213,22.465979
FamilyMart 全家東港東王店,08-8326923,屏東縣,東港鎮,東新里文昌街１７０、１７２號一樓,120.459293,22.471823
FamilyMart 全家東港東光店,08-8326703,屏東縣,東港鎮,長春二路２０６號,120.444735,22.468065
FamilyMart 全家東港鮪魚店,08-8326592,屏東縣,東港鎮,順漁路１２９號,120.462588,22.478513
FamilyMart 全家佳冬廣惠店,08-8667881,屏東縣,佳冬鄉,中山路１１２號,120.548547,22.414955
FamilyMart 全家新園新東店,08-8683432,屏東縣,新園鄉,新東路１號,120.443788,22.481165
FamilyMart 全家枋寮愛琴海店,08-8786267,屏東縣,枋寮鄉,枋寮村中山路２４３號一、二樓,120.596017,22.383299
FamilyMart 全家枋寮大嚮店,08-8713070,屏東縣,枋寮鄉,中山路三段３９號及其停車場,120.595957,22.387023
FamilyMart 全家枋寮隆山店,08-8787017,屏東縣,枋寮鄉,隆山路８０號,120.578937,22.404607
FamilyMart 全家恆春麗園店,08-8880643,屏東縣,恆春鎮,中正路１２８號,120.74814,21.988827
FamilyMart 全家恆春北恆店,08-8880565,屏東縣,恆春鎮,省北路３７號,120.74286108465577,22.003113158252191
