---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家高雄武仁店,07-7238451,高雄市,苓雅區,武仁街９５號一樓,120.326894,22.631041
FamilyMart 全家高雄心誠店,07-7174801,高雄市,苓雅區,武廟路４８號１樓,120.342545,22.628228
FamilyMart 全家高雄豐強店,07-3384961,高雄市,苓雅區,苓雅二路１０８號一、二、三樓,120.303572,22.612186
FamilyMart 全家高雄真愛店,07-2691916,高雄市,苓雅區,新光路４０號,120.327283,22.627501
FamilyMart 全家高雄廣泉店,07-7220774,高雄市,苓雅區,廣州一街１２７號一樓,120.316465,22.619842
FamilyMart 全家高雄鹽埕埔店,07-5319669,高雄市,鹽埕區,七賢三路１６９號一樓,120.285307,22.625015
FamilyMart 全家高雄福王店,07-5316702,高雄市,鹽埕區,五福四路７２號,120.288353,22.621528
FamilyMart 全家高雄國泰店,07-5315985,高雄市,鼓山區,九如四路６８７，６８９號,120.280165,22.659895
FamilyMart 全家高雄天美店,07-5529548,高雄市,鼓山區,中華一路３１４之６號,120.302284,22.664415
FamilyMart 全家高雄明倫店,07-5547219,高雄市,鼓山區,明倫路１４８號１樓,120.28518471,22.65127235
FamilyMart 全家高雄南屏店,07-5536031,高雄市,鼓山區,南屏路５３６號,120.28881471,22.66565235
FamilyMart 全家高雄美舞店,07-5224293,高雄市,鼓山區,美術東五路１１８號,120.287619,22.652924
FamilyMart 全家高雄龍美店,07-5225725,高雄市,鼓山區,美術館路７３號１樓,120.282842,22.664329
FamilyMart 全家高雄華漾店,07-5524308,高雄市,鼓山區,華泰路１５２號,120.29403471,22.65989235
FamilyMart 全家高雄裕民店,07-5526518,高雄市,鼓山區,明誠里裕誠路１５０９－７號,120.28236,22.632685
FamilyMart 全家高雄四季店,07-5889676,高雄市,鼓山區,翠華路３９６號一樓,120.266007,22.626428
FamilyMart 全家高雄龍堡店,07-5528985,高雄市,鼓山區,龍勝路１３６號,120.300129,22.654416
FamilyMart 全家高雄臨一店,07-5313828,高雄市,鼓山區,峰南里臨海一路２１之３號附５,120.270491,22.623754
FamilyMart 全家高雄林心店,07-3381575,高雄市,前鎮區,一心二路１５７號１樓,120.311755,22.610695
FamilyMart 全家高雄新二聖店,07-7223767,高雄市,前鎮區,二聖一路７１號ㄧ樓,120.321094,22.612701
FamilyMart 全家高雄崇光店,07-3359035,高雄市,前鎮區,三多三路２１７號Ｂ２樓商場,120.305216,22.613868
FamilyMart 全家高雄大魯閣店,07-7915278,高雄市,前鎮區,中山四路１００號（２Ｆ－１３）,120.33078,22.604785
FamilyMart 全家高雄皇家店,07-3318198,高雄市,前鎮區,民權二路７６、７８號１樓,120.300206,22.605746
FamilyMart 全家高雄育樂店,07-7260816,高雄市,前鎮區,育樂路２０號,120.321794,22.610695
FamilyMart 全家高雄明鳳店,07-7935480,高雄市,前鎮區,明鳳三路６５號,120.309004,22.614307
FamilyMart 全家高雄領航店,07-5369081,高雄市,前鎮區,林森四路２５７號,120.315277,22.610262
FamilyMart 全家高雄錢證店,07-8215676,高雄市,前鎮區,前鎮街１９６號一樓及地下室,120.323245,22.57744
FamilyMart 全家高雄瑞東店,07-7260326,高雄市,前鎮區,崗山中街１５９號．１６１號,120.304286,22.611448
FamilyMart 全家高雄心衙店,07-8213369,高雄市,前鎮區,新衙路３５１號,120.329248,22.608739
FamilyMart 全家高雄瑞和店,07-7252435,高雄市,前鎮區,瑞和街１７３號,120.319705,22.570125
FamilyMart 全家高雄翠北店,07-8416158,高雄市,前鎮區,翠亨北路５６２號,120.315688,22.614984
FamilyMart 全家高雄德安店,07-8318715,高雄市,前鎮區,德昌路１４１號,120.315087,22.606411
FamilyMart 全家高雄安康店,07-3806874,高雄市,三民區,安康里九如一路８８９—４號,120.326827,22.639414
FamilyMart 全家高雄力行店,07-3161730,高雄市,三民區,力行路１５４號,120.310016,22.645167
FamilyMart 全家高雄昌美店,07-3927297,高雄市,三民區,大昌一路２９９號一、二樓,120.32484471,22.65487235
FamilyMart 全家高雄得陽店,07-3819572,高雄市,三民區,大昌二路３０９－１號,120.331846,22.642343
FamilyMart 全家高雄大興店,07-3955446,高雄市,三民區,大裕路３８號,120.328564,22.659192
FamilyMart 全家高雄春風店,07-3924487,高雄市,三民區,大豐二路４５７號一樓右側,120.311879,22.645357
FamilyMart 全家高雄九華店,07-3231347,高雄市,三民區,中華二路１４２號,120.32352471,22.66649235
FamilyMart 全家高雄安和店,07-3226098,高雄市,三民區,北平一街１５３號，１５５號，１５７號,120.313849,22.640714
FamilyMart 全家高雄吉林店,07-3234557,高雄市,三民區,吉林街１５５號．１５７號,120.309191,22.646175
FamilyMart 全家高雄高醫二店,07-3223916,高雄市,三民區,自由一路１００號地下室,120.309191,22.646175
FamilyMart 全家高雄延慶店,07-3890250,高雄市,三民區,第二安發里延慶街１１３號一樓,120.312382652196,22.6617095074822
FamilyMart 全家高雄鼎中店,07-3493468,高雄市,三民區,鼎中里金鼎路３５８號,120.317882,22.647392
FamilyMart 全家高雄車頭店,07-2363696,高雄市,三民區,建國二路３１８號Ｂ１西側,120.29943471,22.63762235
FamilyMart 全家高雄建武店,07-3906846,高雄市,三民區,建興路７９號１樓,120.327205,22.643053
FamilyMart 全家高雄建興店,07-3875891,高雄市,三民區,建興路２７４號,120.302374,22.648843
FamilyMart 全家高雄凱歌店,07-2255938,高雄市,三民區,凱歌路８７號,120.342275,22.642293
FamilyMart 全家高雄黃興店,07-3905476,高雄市,三民區,陽明路４１８號，４２０號,120.318909,22.651776
FamilyMart 全家高雄興融店,07-3811409,高雄市,三民區,黃興路１６８號１樓,120.339954,22.641907
FamilyMart 全家高雄鼎勇店,07-3943089,高雄市,三民區,鼎山街３００號．３０２號１樓,120.316973,22.651019
FamilyMart 全家高雄鼎祥店,07-3463667,高雄市,三民區,鼎祥街７３號,120.322193,22.674676
FamilyMart 全家高雄壽昌店,07-3854009,高雄市,三民區,壽昌路９３號１樓,120.344679,22.64437
FamilyMart 全家高雄三塊厝店,07-3231562,高雄市,三民區,熱河二街１５８號,120.34359,22.639032
FamilyMart 全家高雄土庫店,07-3537481,高雄市,楠梓區,土庫二路１５２號一樓、二樓,120.331131,22.737695
FamilyMart 全家高雄樂高店,07-3649853,高雄市,楠梓區,大學東路１７１號,120.27785471,22.72969235
FamilyMart 全家高雄楠梓漢店,07-3645842,高雄市,楠梓區,大學南路２１８號１樓,120.284623,22.73233
FamilyMart 全家日月光十一店,07-3640091,高雄市,楠梓區,高雄市楠梓加工區中央路２２號十一樓,120.298924043826,22.7233419621608
FamilyMart 全家日月光七店,07-3640010,高雄市,楠梓區,高雄市楠梓加工出口區內環北路１０９號２樓,120.301053,22.724469
FamilyMart 全家高雄加宏店,07-3656976,高雄市,楠梓區,加宏路１２０＆１２２號,120.289139,22.712162
FamilyMart 全家日月光八店,07-3646310,高雄市,楠梓區,西五街１０號Ｂ１,120.29183471,22.71812235
FamilyMart 全家高雄後勁店,07-3657187,高雄市,楠梓區,後昌路１３１號１樓,120.30989471,22.72720235
FamilyMart 全家高雄藍田店,07-3658958,高雄市,楠梓區,高雄大學路３７５號,120.337294,22.73716
FamilyMart 全家高雄創金店,07-3533658,高雄市,楠梓區,創新路８９０之１號,120.32473,22.740364
FamilyMart 全家高雄惠正店,07-3644225,高雄市,楠梓區,惠正街１４５號,120.293879,22.723613
FamilyMart 全家高雄惠豐店,07-3657425,高雄市,楠梓區,惠豐里惠豐街１６６號１６８號一樓,120.32786471,22.72406235
FamilyMart 全家日月光九店,07-3641704,高雄市,楠梓區,高雄市楠梓加工區開發路７３號,120.30510471,22.72132235
FamilyMart 全家高雄鑫昌店,07-3636041,高雄市,楠梓區,新昌街３９－１號,120.305294,22.723513
FamilyMart 全家日月光一店,07-3655126,高雄市,楠梓區,高雄市楠梓加工區經三路２６號地下一層,120.30047471,22.72187235
FamilyMart 全家高雄屏信店,07-3643093,高雄市,楠梓區,翠屏路８８號１及２樓（部份）如圖,120.2986210036354,22.727591213356376
FamilyMart 全家高雄德中店,07-5911758,高雄市,楠梓區,德中路１１０號,120.28758,22.719714
FamilyMart 全家高雄東賢店,07-3606800,高雄市,楠梓區,德賢路３８２、３８４號,120.336959,22.731055
FamilyMart 全家高雄興楠店,07-3541426,高雄市,楠梓區,興楠路３５４號１樓,120.291355,22.722828
FamilyMart 全家高雄民益店,07-8016432,高雄市,小港區,二苓路２４６號,120.34545,22.569803
FamilyMart 全家高雄飛翔店,07-8070895,高雄市,小港區,中山四路２號１樓,120.36589547123337,22.58498914769595
FamilyMart 全家高雄立群店,07-8053137,高雄市,小港區,立群路２７號一樓,120.373054,22.566751
FamilyMart 全家高雄沿海店,07-8070902,高雄市,小港區,沿海一路３９７之５號,120.354867,22.582157
FamilyMart 全家高雄大坪頂店,07-8912787,高雄市,小港區,高坪二十二路４７１號一樓,120.330386,22.569622
FamilyMart 全家高雄康莊店,07-8070804,高雄市,小港區,康莊路１８３號,120.336435,22.565202
FamilyMart 全家高雄敬業店,07-8069568,高雄市,小港區,華山路６３號,120.36119471,22.58451235
FamilyMart 全家高雄漢民店,07-8032604,高雄市,小港區,漢民路５０１號１樓,120.351051,22.565065
FamilyMart 全家高雄宏光店,07-8067310,高雄市,小港區,漢民路７８６號,120.333707,22.568628
FamilyMart 全家高雄大林蒲店,07-8715898,高雄市,小港區,鳳林路９９號一樓,120.333489,22.563097
FamilyMart 全家高雄蓮潭店,07-5852747,高雄市,左營區,孔營路２５號,120.309549,22.677001
FamilyMart 全家高雄文萊店,07-3503463,高雄市,左營區,文萊路３２５號,120.290174,22.685486
FamilyMart 全家高雄立信店,07-5565617,高雄市,左營區,立信路２０９號,120.310304,22.660303
FamilyMart 全家高雄致勝店,07-5884022,高雄市,左營區,先勝路２５號,120.282478,22.681013
FamilyMart 全家高雄花賞店,07-5561878,高雄市,左營區,辛亥路２５０號一樓,120.305626,22.67667
FamilyMart 全家高雄孟立店,07-3500492,高雄市,左營區,菜公里孟子路１０９號一樓,120.308905,22.674971
FamilyMart 全家高雄富華店,07-5567836,高雄市,左營區,明華一路１９９號１樓,120.287747,22.671436
FamilyMart 全家高雄新勝店,07-5226814,高雄市,左營區,南屏路３１３號,120.297842,22.70841
FamilyMart 全家高雄重和店,07-3502958,高雄市,左營區,重和路１９１號,120.315791,22.68548
FamilyMart 全家高雄新海店,07-5882056,高雄市,左營區,海功路２號１樓,120.306892,22.687616
FamilyMart 全家高雄菜公店,07-5882590,高雄市,左營區,站前南路２７號１樓,120.30920471,22.68747235
FamilyMart 全家高雄富城店,07-5508483,高雄市,左營區,富民路２３號,120.30734471,22.66591235
FamilyMart 全家高雄富國店,07-5590732,高雄市,左營區,新上里富國路４８號一樓,120.304013,22.681921
FamilyMart 全家高雄文川店,07-3502659,高雄市,左營區,曾子路３００號（配送用）,120.309266,22.684072
FamilyMart 全家高雄華山店,07-3418769,高雄市,左營區,華夏路１７６１號壹樓,120.297971,22.673103
FamilyMart 全家高雄桃子園店,07-5858969,高雄市,左營區,鼓山三路３８９號,120.322997,22.687682
FamilyMart 全家仁武五和店,07-3741557,高雄市,仁武區,八德西路１７８５號,120.346349,22.67453
FamilyMart 全家仁武仁龍店,07-3720423,高雄市,仁武區,烏林里仁林路１９０號壹樓,120.343506,22.676994
FamilyMart 全家仁武仁德店,07-3732142,高雄市,仁武區,仁德巷６８號,120.334875,22.706448
FamilyMart 全家仁武永樂店,07-3739347,高雄市,仁武區,永仁街１６５號一樓,120.34741997916797,22.709050165597631
FamilyMart 全家仁武大道店,07-3737859,高雄市,仁武區,鳳仁路１０６號,120.35516471,22.68140235
FamilyMart 全家大社大吉店,07-3539953,高雄市,大社區,大吉路１５５號,120.348676,22.733004
FamilyMart 全家大社神龍店,07-3511798,高雄市,大社區,金龍路９５之１、２、３號,120.344035,22.748837
FamilyMart 全家岡山飛行店,07-6254866,高雄市,岡山區,久和路１之１號,120.298002,22.789228
FamilyMart 全家岡山竹圍店,07-6227977,高雄市,岡山區,中山北路１５８號１樓＆２樓,120.284306,22.794084
FamilyMart 全家岡山新樂店,07-6210446,高雄市,岡山區,成功路２５號,120.296287,22.803115
FamilyMart 全家岡山竹東店,07-6214752,高雄市,岡山區,竹圍東街１６７號,120.295613,22.794527
FamilyMart 全家岡山岡燕店,07-6228970,高雄市,岡山區,岡燕路２８９號一至二樓,120.28563,22.796938
FamilyMart 全家岡山柳橋店,07-6259480,高雄市,岡山區,柳橋西路一段２７號,120.300175,22.779715
FamilyMart 全家岡山全嘉店,07-6212407,高雄市,岡山區,嘉新東路２之２５號,120.306327,22.822282
FamilyMart 全家路竹一甲店,07-6970649,高雄市,路竹區,大仁路３２６號１樓,120.257211,22.864854
FamilyMart 全家台鋼科大店,07-6966437,高雄市,路竹區,中山路１８２１號（第三宿舍餐廳一樓）,120.261957,22.85825
FamilyMart 全家阿蓮雙蓮店,07-6317781,高雄市,阿蓮區,民生路１４２號,120.328391,22.878863
FamilyMart 全家燕巢深水店,07-6151595,高雄市,燕巢區,大仁路２之５號,120.363433,22.793238
FamilyMart 全家燕巢安招店,07-6142800,高雄市,燕巢區,安招里安招路５９３之１號,120.404401,22.781755
FamilyMart 全家燕巢義大店,07-6152029,高雄市,燕巢區,義大路８號,120.364455,22.765458
FamilyMart 全家橋頭五里林店,07-6117642,高雄市,橋頭區,五林路１０６－３號,120.307587,22.763296
FamilyMart 全家橋頭合興店,07-6119030,高雄市,橋頭區,樹德路７５－８號,120.305293,22.73928
FamilyMart 全家梓官大舍東店,07-6105797,高雄市,梓官區,大舍東路２３７之１號,120.249343,22.73468
FamilyMart 全家梓官銓學店,07-6107675,高雄市,梓官區,進學路４０－１號,120.254793,22.727146
FamilyMart 全家彌陀公園店,07-6107858,高雄市,彌陀區,中正西路２３９號,120.24958,22.780198
FamilyMart 全家湖內大湖店,07-6930921,高雄市,湖內區,大湖里中山路一段４９３號,120.236975,22.873736
FamilyMart 全家湖內保昇店,07-6998269,高雄市,湖內區,信義路３４８號壹樓,120.22405884655763,22.906858010293377
FamilyMart 全家鳳山三誠店,07-8154389,高雄市,鳳山區,三誠路９９號,120.359894,22.620014
FamilyMart 全家鳳山忠義店,07-7471958,高雄市,鳳山區,中山西路３６６，３６８號,120.381323,22.628886
FamilyMart 全家鳳山鳳翔店,07-7022294,高雄市,鳳山區,中山東路２３４巷５３號,120.379314,22.627547
FamilyMart 全家鳳山繁華店,07-7406974,高雄市,鳳山區,中山路１５１號壹樓,120.352751,22.599192
FamilyMart 全家鳳山光華店,07-7901684,高雄市,鳳山區,五甲一路１４９號,120.341542,22.601803
FamilyMart 全家鳳山新福店,07-7689717,高雄市,鳳山區,五福二路１１５號,120.330558,22.593333
FamilyMart 全家鳳山衡濱店,07-7775735,高雄市,鳳山區,文衡路４３９、４４１號一樓,120.3703,22.6411
FamilyMart 全家鳳山文濱店,07-7776390,高雄市,鳳山區,文濱路１４３號１樓,120.35247,22.624806
FamilyMart 全家鳳山聖王店,07-7191152,高雄市,鳳山區,光復路一段５２號一樓,120.354243,22.620445
FamilyMart 全家鳳山自強店,07-8314209,高雄市,鳳山區,自強二路１４７號，１４９號,120.33824,22.609173
FamilyMart 全家鳳山文山店,07-7778107,高雄市,鳳山區,青年路二段４６０號一樓,120.350036,22.634818
FamilyMart 全家鳳山華興店,07-7260571,高雄市,鳳山區,南華路１７１號１樓,120.33903,22.601216
FamilyMart 全家鳳山善美店,07-7160451,高雄市,鳳山區,善美里南榮路８３號一樓,120.343424,22.586393
FamilyMart 全家鳳山海洋店,07-7666342,高雄市,鳳山區,海洋一路１２７號，１２９號,120.346738,22.610327
FamilyMart 全家鳳山興昌店,07-7455277,高雄市,鳳山區,國光路５０號,120.343494,22.61674
FamilyMart 全家鳳山凱旋店,07-7636049,高雄市,鳳山區,凱旋路２６５號,120.339605,22.612613
FamilyMart 全家鳳山新富店,07-7668853,高雄市,鳳山區,新富路３９８號１樓,120.366809,22.625751
FamilyMart 全家鳳山工協店,07-7035069,高雄市,鳳山區,瑞興路４７７號,120.364722,22.639114
FamilyMart 全家鳳山誠義店,07-7406564,高雄市,鳳山區,誠義路１１９號,120.362662,22.588122
FamilyMart 全家鳳山鎮北店,07-7337069,高雄市,鳳山區,鳳北路６３號１樓。２樓,120.345378,22.596261
FamilyMart 全家鳳山老爺店,07-7170515,高雄市,鳳山區,鳳南路１９號,120.35852471,22.58858235
FamilyMart 全家大發中庄店,07-7031937,高雄市,大寮區,八德路３２號,120.429137,22.593409
FamilyMart 全家大發大來店,07-7011868,高雄市,大寮區,大漢路３５２號,120.421872,22.592099
FamilyMart 全家大發開封店,07-7888382,高雄市,大寮區,大寮里大寮路６３０號６３２號１樓,120.399298,22.592459
FamilyMart 全家大發仁愛店,07-7012590,高雄市,大寮區,仁愛路２２號,120.389405,22.608791
FamilyMart 全家大發四維店,07-7031279,高雄市,大寮區,四維路２８６號,120.40795,22.618039
FamilyMart 全家大發輔大二店,07-7826753,高雄市,大寮區,進學路１５１號,120.405885,22.614086
FamilyMart 全家大發新發店,07-7835368,高雄市,大寮區,鳳林三路４０５號,120.405697,22.639869
FamilyMart 全家林園文林店,07-6417056,高雄市,林園區,東林西路１３７號,120.3947,22.512035
FamilyMart 全家林園海洋店,07-6410558,高雄市,林園區,漁港路８７號,120.39788471,22.50393235
FamilyMart 全家鳥松大仁店,07-7353830,高雄市,鳥松區,鳥松里大仁南路１號一樓,120.356007585916,22.6498061618329
FamilyMart 全家鳥松濱湖店,07-7352906,高雄市,鳥松區,文前路３巷２１－１號,120.338433,22.653692
FamilyMart 全家鳥松觀湖店,07-7354728,高雄市,鳥松區,松埔北巷４－２０５號,120.338416,22.65682
FamilyMart 全家大樹水興店,07-6526780,高雄市,大樹區,水寮里中山路１７４號,120.43347942327881,22.686535822929031
FamilyMart 全家大樹虹荔店,07-6562768,高雄市,大樹區,溪埔路４號,120.431694,22.689598
FamilyMart 全家大樹義大三店,07-6567562,高雄市,大樹區,學城路一段１號（教學大樓３樓）,120.40660471,22.72978235
FamilyMart 全家大樹義邦店,07-6568082,高雄市,大樹區,三和里學城路１段１２號Ｃ３Ｆ０８,120.406437,22.726331
FamilyMart 全家茄萣民治店,07-6988573,高雄市,茄萣區,民治路１０１號１＆２＆３樓,120.185084,22.913101
