---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家竹北湧億店,03-5552800,新竹縣,竹北市,博愛街２７３號,24.84368,121.01564
FamilyMart 全家竹北台元店,03-5552394,新竹縣,竹北市,博愛街５２３號１樓,24.83754,121.00947
FamilyMart 全家竹北新華興店,03-5517240,新竹縣,竹北市,華興街２８７號１樓,24.839583,120.996393
FamilyMart 全家竹北後站店,03-5510118,新竹縣,竹北市,新泰路１０８－２號１樓（配送用）,24.82637,121.01755
FamilyMart 全家竹北金十興店,03-6586446,新竹縣,竹北市,嘉興路４９８號（配送用）,24.810792,121.037081
FamilyMart 全家竹北嘉豐店,03-6578910,新竹縣,竹北市,嘉豐五路二段７９號１樓,24.81389,121.035907
FamilyMart 全家竹北金豐店,03-6580742,新竹縣,竹北市,嘉豐南路２段９２號,24.812644000000002,121.031339
FamilyMart 全家竹北鳳岡店,03-5560837,新竹縣,竹北市,鳳岡路３段２７號,24.82364,121.01422
FamilyMart 全家新竹中國醫店,03-6572847,新竹縣,竹北市,興隆路一段１９９號Ｂ１,24.838555,121.020853
FamilyMart 全家竹北環北店,03-5530556,新竹縣,竹北市,環北路３段３９６號,24.836272,120.997153
FamilyMart 全家湖口新普店,03-5690308,新竹縣,湖口鄉,八德路２段６５６號１樓,24.888589,121.088447
FamilyMart 全家湖口力成店,03-6960680,新竹縣,湖口鄉,三民南路１４２號１樓,24.88397,121.027209
FamilyMart 全家湖口新工業店,03-5977127,新竹縣,湖口鄉,工業一路３６號１樓,24.868726000000002,121.027005
FamilyMart 全家湖口達生店,03-5904331,新竹縣,湖口鄉,中正七街１５７號,24.865656,121.003465
FamilyMart 全家湖口正文店,03-5974731,新竹縣,湖口鄉,中華路１５－１號５樓,24.874131,121.012961
FamilyMart 全家湖口文和店,03-5976181,新竹縣,湖口鄉,仁和路１７８號１８０號,24.872774,121.011735
FamilyMart 全家湖口文化店,03-5978323,新竹縣,湖口鄉,文化路３２號,24.87497,121.037662
FamilyMart 全家湖口向東店,03-6960376,新竹縣,湖口鄉,光復東路４０２號,24.870399,121.031755
FamilyMart 全家湖口新安宅店,03-5972923,新竹縣,湖口鄉,光復東路１３３號,24.871582,121.028746
FamilyMart 全家湖口大功店,03-5901520,新竹縣,湖口鄉,成功路７６－１號,24.904698,121.042954
FamilyMart 全家湖口吉勝店,03-5977531,新竹縣,湖口鄉,勝利村勝利路二段１號１樓,24.90194,121.050251
FamilyMart 全家湖口高中店,03-5905471,新竹縣,湖口鄉,溪南二街２號,24.895970268156162,121.0410508478851
FamilyMart 全家新豐欣興店,03-6992808,新竹縣,新豐鄉,中崙村中崙２９０號１樓,24.922716,120.98889
FamilyMart 全家新豐休息站店,03-5687773,新竹縣,新豐鄉,新豐村１２鄰紅毛２９５之１號,24.869253,120.991998
FamilyMart 全家新豐明新大店,03-5578880,新竹縣,新豐鄉,明新街１００號,24.865339,120.98503
FamilyMart 全家新豐建興店,03-5574185,新竹縣,新豐鄉,建興路一段３６號,24.892339,120.98755
FamilyMart 全家新豐泰安店,03-5575691,新竹縣,新豐鄉,泰安街７５號１樓,24.874589,120.984739
FamilyMart 全家新豐首席店,03-6590335,新竹縣,新豐鄉,康樂路一段１１５號１樓,24.90191,120.98924
FamilyMart 全家新豐松林店,03-5575748,新竹縣,新豐鄉,新興路１１１號,24.867169,120.993489
FamilyMart 全家新埔長茂店,03-5885547,新竹縣,新埔鎮,中正路３７８號１樓,24.82694,121.067345
FamilyMart 全家新埔田新店,03-5891003,新竹縣,新埔鎮,中正路１１號,24.833069,121.028908
FamilyMart 全家關西正義店,03-5870347,新竹縣,關西鎮,正義路２５４號，２５６號,24.791591,121.176048
FamilyMart 全家芎林五龍店,03-5931858,新竹縣,芎林鄉,五和街１２６號,24.778,121.07684
FamilyMart 全家芎林飛鳳店,03-5120337,新竹縣,芎林鄉,富林路２段４１２號１樓及地下室,24.781825,121.068799
FamilyMart 全家寶山明湖店,03-5292005,新竹縣,寶山鄉,明湖路３０９號,24.77286,121.00165
FamilyMart 全家竹東鎮金店,03-5111020,新竹縣,竹東鎮,中山路６７號１樓,24.769459,121.057045
FamilyMart 全家竹東致東店,03-5101897,新竹縣,竹東鎮,中正路１號,24.75998,121.063429
FamilyMart 全家竹東工研店,03-5834633,新竹縣,竹東鎮,中興路四段１９５號５２館１樓,24.723212,121.099262
FamilyMart 全家竹東大林店,03-5950012,新竹縣,竹東鎮,中豐路三段６號１樓,24.740253,121.091831
FamilyMart 全家竹東北興店,03-5967896,新竹縣,竹東鎮,北興路三段５０３號１樓,24.772221,121.056062
FamilyMart 全家竹東東峰店,03-5103509,新竹縣,竹東鎮,員崠里東峰路１６２號１樓,24.740003,121.085415
FamilyMart 全家竹東新商華店,03-5100715,新竹縣,竹東鎮,東寧路三段４３號全部一樓至四樓,24.743206,121.083647
FamilyMart 全家新竹橫山店,03-5933001,新竹縣,橫山鄉,橫山村４鄰中豐路一段２６２號,24.725931,121.129705
FamilyMart 全家尖石那互依店,03-5842060,新竹縣,尖石鄉,嘉樂村３鄰麥樹仁１０３號１、２樓,24.680715,121.244763
FamilyMart 全家北埔向上店,03-5801131,新竹縣,北埔鄉,仁愛路３９號,24.700608,121.057089
