---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家國姓水長流店,04-9243-2846,南投縣,國姓鄉,長流村大長路５７７－１７號,23.981664,120.872758
FamilyMart 全家埔里安德店,04-9242-0684,南投縣,埔里鎮,八德路３８號,23.950261,120.925973
FamilyMart 全家埔里埔榮店,04-9290-0366,南投縣,埔里鎮,蜈蚣里中山路一段２３７之７號１樓,23.965888,120.934115
FamilyMart 全家埔里東榮店,04-9299-4966,南投縣,埔里鎮,中正路３７６號,23.969081,120.964761
FamilyMart 全家埔里籃城店,04-9291-2500,南投縣,埔里鎮,中正路９８１號,23.954191,120.974804
FamilyMart 全家埔里枇杷店,04-9298-6650,南投縣,埔里鎮,中華路１－１號１樓,23.96807,120.9743
FamilyMart 全家埔里金門店,04-9242-2582,南投縣,埔里鎮,北環路５６號１樓（如圖）及２樓兩個房間,23.95997,120.96286
FamilyMart 全家埔里牛埔店,04-9293-2897,南投縣,埔里鎮,西安路二段９０號,24.037677,120.925648
FamilyMart 全家埔里高工店,04-9299-9423,南投縣,埔里鎮,和平東路４３１號,23.944162,120.931279
FamilyMart 全家埔里九龍店,04-9299-6297,南投縣,埔里鎮,隆生路７１號,23.974432,120.943026
FamilyMart 全家仁愛賽德克店,04-9292-0748,南投縣,仁愛鄉,南豐村中正路８７－１號,24.067005,121.167761
FamilyMart 全家名間松柏店,04-9258-3284,南投縣,名間鄉,松山村名松路二段１６７號１、２樓,23.835233,120.700251
FamilyMart 全家魚池日月潭店,04-9285-0266,南投縣,魚池鄉,中正路２８６號,23.865037,120.911391
FamilyMart 全家魚池水沙連店,04-9289-9432,南投縣,魚池鄉,魚池村魚池街３２２號１、２樓,23.84778,120.93113
FamilyMart 全家竹山前山店,04-9263-2088,南投縣,竹山鎮,大明路４６１號,23.749548965797317,120.68248718650818
FamilyMart 全家竹山金竹店,04-9265-2785,南投縣,竹山鎮,竹山路１－６－２號,23.813061,120.723026
FamilyMart 全家竹山延和店,04-9263-0859,南投縣,竹山鎮,集山路三段５４２號,23.76476,120.704021
FamilyMart 全家竹山文化園店,04-9265-9758,南投縣,竹山鎮,鯉南路２６之１２０號,23.64797546,120.65733518
FamilyMart 全家鹿谷向天店,04-9267-6667,南投縣,鹿谷鄉,光復路１７４之１０號,23.673452,120.796386
