---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家秀林崇德店,03-8621419,花蓮縣,秀林鄉,崇德村海濱７號１樓,121.50602555,23.95182702
FamilyMart 全家吉安宜安店,03-8540386,花蓮縣,吉安鄉,中山路二段７１之２號,121.56628286,23.98038358
FamilyMart 全家吉安仁里店,03-8546913,花蓮縣,吉安鄉,仁里村中正路１段１５３號，１５５號１樓,121.59094466,23.96911242
FamilyMart 全家吉安昌吉店,03-8460019,花蓮縣,吉安鄉,吉安路一段２０號,121.59370128,23.98923065
FamilyMart 全家吉安和平店,03-8564431,花蓮縣,吉安鄉,自強路３９５號之１,121.58678459,23.97986408
FamilyMart 全家吉安東海店,03-8544347,花蓮縣,吉安鄉,東海十街１４２號１樓,121.5601321,23.96842365
FamilyMart 全家壽豐東華店,03-8630021,花蓮縣,壽豐鄉,大學路二段１號（東華大學六期學生宿舍）,121.54523,23.892293
FamilyMart 全家壽豐東湖店,03-8630177,花蓮縣,壽豐鄉,志學村大學路２段１號（湖畔之心）,121.4954849,23.84903836
FamilyMart 全家壽豐農會店,03-8653896,花蓮縣,壽豐鄉,中山路五段６０號,121.5304003,23.90720134
FamilyMart 全家光復省道店,03-8702528,花蓮縣,光復鄉,大全村中山路一段５２號,121.4235893,23.66592996
FamilyMart 全家瑞穗車站店,03-8875375,花蓮縣,瑞穗鄉,瑞穗村中正北路１號一樓,121.346908,23.495208
FamilyMart 全家玉里中山店,03-8883433,花蓮縣,玉里鎮,中山路二段５４號,121.31523783,23.33798533
