---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家新竹頎邦二店,03-5678788,新竹市,東區,力行五路３號２樓（新竹科學園區）,24.77118,121.014155
FamilyMart 全家新竹晶電店,03-5797849,新竹市,東區,科學園區力行路２１號３樓,24.764569,121.024669
FamilyMart 全家新竹旺宏店,03-5631811,新竹市,東區,科學園區力行路１６號,24.8031154,120.9699134
FamilyMart 全家新竹交大店,03-5739817,新竹市,東區,光明里大學路１００１之２號一樓,24.779803,121.005634
FamilyMart 全家新竹巨城店,03-5319068,新竹市,東區,中央路２２９號Ｂ１,24.805553,120.969608
FamilyMart 全家新竹經華店,03-5341261,新竹市,東區,中華路一段１０１號,24.801609,120.971585
FamilyMart 全家新竹金高店,03-5425585,新竹市,東區,中華路２段１號,24.797285,120.963152
FamilyMart 全家新竹建美店,03-5165610,新竹市,東區,公道五路二段２７１號１樓,24.798144,121.006735
FamilyMart 全家新竹金肥店,03-5751082,新竹市,東區,公道五路３段１號１樓（編號：Ｂ－３）,24.812541,120.97534
FamilyMart 全家新竹民族店,03-5330300,新竹市,東區,三民里民族路１３９號一樓,24.7912896065,121.0108465206
FamilyMart 全家新竹關東店,03-6686002,新竹市,東區,光復路一段５２７號１樓、５２７之１號１樓,24.78322,121.017401
FamilyMart 全家清大金大店,03-5740218,新竹市,東區,光復路二段１０１號（綜四館）,24.796367,120.996866
FamilyMart 全家新竹竹科店,03-5770320,新竹市,東區,科學工業園區竹村七路７號１樓,24.798986,120.969863
FamilyMart 全家新竹馨天地店,03-5421398,新竹市,東區,自由路９７號１樓,24.802826,120.965646
FamilyMart 全家新竹金湖店,03-5290960,新竹市,東區,明湖路３９９號１樓,24.767615,120.979828
FamilyMart 全家新竹向陽店,03-5208093,新竹市,東區,明湖路６４６號,24.801745,120.97692
FamilyMart 全家新竹金南門店,03-5223580,新竹市,東區,林森路１１６號１樓,24.7771892454,121.0207917679
FamilyMart 全家新竹集福店,03-5789522,新竹市,東區,金山十一街４１號１樓,24.775581,121.026787
FamilyMart 全家新竹十一街店,03-5799553,新竹市,東區,金山街６３號１樓部份,24.794413,121.003391
FamilyMart 全家新竹得美店,03-5610687,新竹市,東區,南大路２５６號１樓,24.793136,120.962725
FamilyMart 全家新竹新興店,03-5629557,新竹市,東區,光鎮里南大路５７７號一樓,24.801528,120.992784
FamilyMart 全家新竹公學店,03-5748909,新竹市,東區,建功一路９９號１樓,24.797923,120.996275
FamilyMart 全家新竹鴻揚店,03-5786848,新竹市,東區,研新三路３號１樓,24.784678,121.010606
FamilyMart 全家新竹食品店,03-5753302,新竹市,東區,食品路４７號１樓,24.793847,120.968255
FamilyMart 全家新竹頎邦店,03-6687601,新竹市,東區,展業一路１０號９樓﹝新竹科學園區﹞,24.7923962798873,120.97397321975613
FamilyMart 全家新竹翠峰店,03-6667396,新竹市,東區,高峰里高翠路３７５號,24.7817,120.99949
FamilyMart 全家新竹新莊店,03-5794795,新竹市,東區,新莊街５２號１樓,24.800524,120.983776
FamilyMart 全家新竹聯發科店,03-5783195,新竹市,東區,篤行一路８號,24.768015,121.024681
FamilyMart 全家新竹龍山店,03-6687058,新竹市,東區,龍山東路２２８號１樓,24.786186,121.02038
FamilyMart 全家新竹寶山店,03-5779007,新竹市,東區,寶山路４４８號１樓,24.8108714,120.9865836
FamilyMart 全家新竹庄頭店,03-5400020,新竹市,香山區,大庄路１７號,24.795464,120.951489
FamilyMart 全家新竹香山店,03-5378583,新竹市,香山區,中華路五段６７８號１樓,24.731472,120.916087
FamilyMart 全家新竹台玻店,03-5384820,新竹市,香山區,中華路４段４７０號,24.756909,120.952327
FamilyMart 全家新竹元村店,03-5303904,新竹市,香山區,元培街１９７＆１９９號１樓,24.744182,120.905997
FamilyMart 全家新竹東埔店,03-5401779,新竹市,香山區,牛埔東路１９６號１樓,24.813046,120.9224103
FamilyMart 全家新竹富美二店,03-5301982,新竹市,香山區,延平路２段１７１號１樓,24.806549,120.921396
FamilyMart 全家新竹大庄店,03-5402252,新竹市,香山區,香北路８６號１樓,24.782346,120.954235
