---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家中壢富裕店,03-4523403,桃園市,中壢區,永強街１０３號１樓,24.959271,121.223823
FamilyMart 全家中壢吉林店,03-4514926,桃園市,中壢區,吉林二路７９巷２號,24.97977,121.247802
FamilyMart 全家中壢城章店,03-4625435,桃園市,中壢區,成章一街１５６號,24.969964,121.243579
FamilyMart 全家中壢復華店,03-4341338,桃園市,中壢區,復華里自強四路８８號一樓,24.97815955,121.23441643
FamilyMart 全家中壢天晟店,03-4343442,桃園市,中壢區,延平路１４９號１樓,24.955503,121.222687
FamilyMart 全家中壢過嶺店,03-4906791,桃園市,中壢區,松義路１００號１樓,25.01261527,121.2194716
FamilyMart 全家中壢青峰店,03-2878058,桃園市,中壢區,青峰路一段６７號,24.973799,121.256427
FamilyMart 全家中壢西園店,03-4552182,桃園市,中壢區,永福里南園二路１２號１４號一樓,24.971442,121.227381
FamilyMart 全家桃園高鐵一店,03-2878402,桃園市,中壢區,高鐵北路一段６號Ｂ１樓,25.01339,121.215147
FamilyMart 全家中壢青昇店,03-2878057,桃園市,中壢區,高鐵北路二段８０號１樓,25.003605,121.20583
FamilyMart 全家中壢清英店,03-4280454,桃園市,中壢區,健行路２２９號,24.952129,121.226197
FamilyMart 全家中壢培英店,03-4518277,桃園市,中壢區,培英路２４６號,24.965105,121.256145
FamilyMart 全家中壢自立店,03-4612172,桃園市,中壢區,莊敬路８２３號,24.954064,121.223766
FamilyMart 全家中壢新復興店,03-4226174,桃園市,中壢區,復興路１２號１樓,24.953072,121.261161
FamilyMart 全家中壢華美店,03-4163035,桃園市,中壢區,華美三路３８６之１號,24.964078,121.225445
FamilyMart 全家中壢新中原店,03-4657833,桃園市,中壢區,新中北路２４３號１樓,24.958889,121.243024
FamilyMart 全家中壢興廣店,03-4536026,桃園市,中壢區,新中北路二段４８９號,24.961905,121.223131
FamilyMart 全家中壢柏德店,03-4382027,桃園市,中壢區,實踐路２２１號,24.96219,121.26056
FamilyMart 全家中壢榮光店,03-4610427,桃園市,中壢區,榮安十三街２６２號,24.9684806,121.23531505
FamilyMart 全家中壢大福店,03-4535514,桃園市,中壢區,福州二街４５７號,24.96731,121.230767
FamilyMart 全家中壢元大一店,03-4358022,桃園市,中壢區,遠東路１３５號（元智大學宿舍區）,24.969239,121.262951
FamilyMart 全家中壢青埔店,03-2873133,桃園市,中壢區,洽溪里７鄰領航北路二段６６號１樓,25.009315,121.204214
FamilyMart 全家中壢航權店,03-3315307,桃園市,中壢區,領航南路一段８７號１樓,25.004585,121.213739
FamilyMart 全家中壢青雲店,03-2873930,桃園市,中壢區,領航南路三段４５２號,24.967272,121.262694
FamilyMart 全家中壢興榮店,03-2854760,桃園市,中壢區,興仁路二段２８８號１樓,24.934605,121.249196
FamilyMart 全家中壢龍航店,03-4670906,桃園市,中壢區,龍岡路一段２０４號,24.945478,121.229389
FamilyMart 全家中壢龍環店,03-4287885,桃園市,中壢區,龍岡路二段３１３號１樓,24.934623,121.235679
FamilyMart 全家中壢玉龍店,03-4280179,桃園市,中壢區,龍岡路三段１１７號,24.935543,121.233637
FamilyMart 全家中壢龍門店,03-4507940,桃園市,中壢區,龍岡路三段６１６號,24.930641,121.25441
FamilyMart 全家中壢龍樹店,03-4381941,桃園市,中壢區,龍東路２０５號１樓、２樓,24.933591,121.256173
FamilyMart 全家中壢龍城店,03-4668114,桃園市,中壢區,龍慈路５９號１樓,24.967256,121.260198
FamilyMart 全家中壢環中店,03-2853547,桃園市,中壢區,環中東路２０８號、２０８之１號１樓,24.948324,121.235139
FamilyMart 全家中壢環廣店,03-4925056,桃園市,中壢區,環西路１２１號１樓,24.96481,121.213345
FamilyMart 全家平鎮上海店,03-3979040,桃園市,平鎮區,上海路２０５號１樓,24.91358,121.20743
FamilyMart 全家平鎮中興店,03-3388086,桃園市,平鎮區,中興路平鎮段３５７號１樓,24.899681,121.192339
FamilyMart 全家平鎮湧光店,03-4191848,桃園市,平鎮區,中豐路山頂段２１０號１樓,24.903926,121.212101
FamilyMart 全家平鎮南東店,03-4397532,桃園市,平鎮區,中豐路南勢二段１號,24.91349785,121.21024928
FamilyMart 全家平鎮平南店,03-4031551,桃園市,平鎮區,中豐路南勢二段４６２號１樓,24.95304,121.202995
FamilyMart 全家平鎮東安店,03-4602272,桃園市,平鎮區,平東路２３３號１樓,24.91266,121.242597
FamilyMart 全家平鎮新明店,03-4952141,桃園市,平鎮區,民族路１３５號壹樓（如附圖所示）,24.957044,121.2037
FamilyMart 全家平鎮雙連店,03-4204064,桃園市,平鎮區,民族路雙連二段１２０號旁,24.951499,121.211454
FamilyMart 全家平鎮振興店,03-4576430,桃園市,平鎮區,北勢里和平路２１６號,24.944254,121.20812
FamilyMart 全家平鎮極光店,03-4013607,桃園市,平鎮區,延平路二段１５號,24.944873,121.20598
FamilyMart 全家平鎮大仁店,03-4575027,桃園市,平鎮區,金陵路三段６８號,24.919277,121.208085
FamilyMart 全家平鎮南豐店,03-4695915,桃園市,平鎮區,南豐路１１２號１樓,24.94568,121.215423
FamilyMart 全家平鎮復興店,03-3768427,桃園市,平鎮區,復興街５２號,24.953281,121.213759
FamilyMart 全家平鎮壢新店,03-4918197,桃園市,平鎮區,廣泰路１００號１樓,24.944109,121.209649
FamilyMart 全家龍潭大昌店,03-4897902,桃園市,龍潭區,大昌路一段３０號１樓,24.86651,121.221508
FamilyMart 全家龍潭五福店,03-4807507,桃園市,龍潭區,中正路１８７之９號,24.86636,121.216665
FamilyMart 全家龍潭魯冰花店,03-4798627,桃園市,龍潭區,中正路三林段５００號,24.829277,121.192768
FamilyMart 全家龍潭中興店,03-4990684,桃園市,龍潭區,中興村中興路６５號１樓,24.87701167,121.23509974
FamilyMart 全家龍潭武漢店,03-4798052,桃園市,龍潭區,中興路３３４號１樓,24.884175,121.211938
FamilyMart 全家龍潭車旅店,03-2806386,桃園市,龍潭區,公園路５０號,24.866678,121.214744
FamilyMart 全家龍潭兄弟店,03-4092818,桃園市,龍潭區,民生路１０號,24.87844,121.21086
FamilyMart 全家龍潭東龍店,03-4796251,桃園市,龍潭區,東龍路２０２號１樓部分,24.87339,121.197519
FamilyMart 全家楊梅三民店,03-4314516,桃園市,楊梅區,金溪里三民路二段９６巷２號一樓,24.908155,121.153662
FamilyMart 全家楊梅金品店,03-4859293,桃園市,楊梅區,中山北路一段３６９號壹樓,24.908662,121.168333
FamilyMart 全家楊梅縱貫店,03-2889474,桃園市,楊梅區,中山南路５９０號,24.936517,121.081446
FamilyMart 全家楊梅晟熙店,03-4311570,桃園市,楊梅區,中興路４２號１樓,24.91076,121.183018
FamilyMart 全家楊梅文化店,03-4345363,桃園市,楊梅區,文化街８５號壹樓,24.915084,121.17991
FamilyMart 全家楊梅埔心店,03-4315180,桃園市,楊梅區,埔心里永美路２１０號,24.900984,121.14081
FamilyMart 全家楊梅青城店,03-4963453,桃園市,楊梅區,青山五街２６號１樓與地下１樓,24.899671540481705,121.15080730059437
FamilyMart 全家楊梅瑞梅店,03-4312535,桃園市,楊梅區,梅獅路二段６９之１號,24.906553,121.176877
FamilyMart 全家楊梅新成店,03-4855816,桃園市,楊梅區,新成路１７１號,24.91284277,121.1624432
FamilyMart 全家楊梅揚新店,03-4752859,桃園市,楊梅區,楊新北路２５７、２５９號壹樓,24.913167,121.14625
FamilyMart 全家楊梅幼獅店,03-4965695,桃園市,楊梅區,獅一路１之６號,24.907281,121.17039
FamilyMart 全家楊梅北都店,03-4314050,桃園市,楊梅區,裕成里裕成南路３３２號一樓,24.95666,121.167219
FamilyMart 全家新屋永安店,03-4863716,桃園市,新屋區,中山西路三段６４７號壹樓（如附圖框線）,24.972855,121.102456
FamilyMart 全家新屋清華店,03-4970524,桃園市,新屋區,中華路６１４號,24.95718551,121.16102027
FamilyMart 全家觀音大觀店,03-4761360,桃園市,觀音區,保障村大觀路一段３４５號,25.045364,121.140114
FamilyMart 全家觀音新坡店,03-2825391,桃園市,觀音區,中山路二段６７３號１＆２樓,25.054771,121.124471
FamilyMart 全家觀音成功店,03-4831031,桃園市,觀音區,成功路二段８２９．８３１號,24.993426,121.167719
FamilyMart 全家觀音新城店,03-4834435,桃園市,觀音區,建國路１８８號,25.051077,121.092551
FamilyMart 全家桃園力行店,03-3321461,桃園市,桃園區,力行路１９４號１樓,24.991159,121.282789
FamilyMart 全家桃園車站店,03-3317405,桃園市,桃園區,大同路２８號１樓,25.013838,121.318074
FamilyMart 全家桃園大友店,03-3359491,桃園市,桃園區,大有里１７鄰大有路３０２號１樓,24.987599,121.31424
FamilyMart 全家桃園元富店,03-3355731,桃園市,桃園區,大業路一段４６號、４８號１樓,25.00642,121.31656
FamilyMart 全家桃園帝國店,03-3588900,桃園市,桃園區,大興西路一段２０８號,25.010635,121.296618
FamilyMart 全家桃園鶴岡店,03-2160572,桃園市,桃園區,大興西路二段１３９巷７７號,25.003605999999998,121.28887499999999
FamilyMart 全家桃園大豐店,03-3642026,桃園市,桃園區,大豐路１０２號１樓,24.995706,121.313604
FamilyMart 全家桃園國陽店,03-3377356,桃園市,桃園區,中山東路３２之２１號１樓．Ｂ１,24.99118,121.297851
FamilyMart 全家桃園武陵店,03-3708946,桃園市,桃園區,中山路９９２號,24.989104,121.287453
FamilyMart 全家桃園育樂店,03-4228332,桃園市,桃園區,中山路２９５號１樓、２樓,24.989647,121.292011
FamilyMart 全家桃園世貿店,03-3577571,桃園市,桃園區,中正路１０６９號,24.99225892,121.31343628
FamilyMart 全家桃園東埔店,03-3357105,桃園市,桃園區,東埔里中正路３７８號,25.02084,121.296576
FamilyMart 全家桃園站前店,03-3367478,桃園市,桃園區,中正路１３，１５，１７號,25.018478,121.297197
FamilyMart 全家桃園大正店,03-3344775,桃園市,桃園區,中正路３０２號１樓,24.99123844,121.31260055
FamilyMart 全家桃園新北埔店,03-3319149,桃園市,桃園區,中正路５０９號１樓,24.988512,121.29338
FamilyMart 全家桃園壽星店,03-3795374,桃園市,桃園區,仁愛路６０號１樓。２樓,24.982856,121.309121
FamilyMart 全家桃園介壽店,03-3637128,桃園市,桃園區,介壽路４０８號１＆２樓,24.98732,121.311151
FamilyMart 全家桃園文中店,03-3275621,桃園市,桃園區,文中路４０９－１號,25.005088,121.292118
FamilyMart 全家桃園早稻田店,03-3465031,桃園市,桃園區,正康三街１８１號１樓,24.991629,121.314667
FamilyMart 全家桃園民光店,03-3588972,桃園市,桃園區,民光東路１２０號,25.005969,121.310993
FamilyMart 全家桃園縣安店,03-3335813,桃園市,桃園區,民安路９９號１樓,24.993964,121.308033
FamilyMart 全家桃園文昌店,03-3355445,桃園市,桃園區,民權路３１號１樓,25.017584,121.292782
FamilyMart 全家桃園永安店,03-3395404,桃園市,桃園區,永安路２１９號,25.00087,121.29899
FamilyMart 全家桃園永順店,03-3267140,桃園市,桃園區,永安路７５２號１樓,25.01807,121.29338
FamilyMart 全家桃園新天地店,03-3462225,桃園市,桃園區,同德五街９８號１樓,24.994189,121.316468
FamilyMart 全家桃園竹城店,03-3464097,桃園市,桃園區,幸福路２３８號１樓,24.983695,121.314779
FamilyMart 全家桃園延平店,03-3615185,桃園市,桃園區,金門二街２３４號１樓,24.98029,121.30893
FamilyMart 全家桃園同安店,03-3586804,桃園市,桃園區,南平路２１１號,25.019687,121.30166
FamilyMart 全家桃園寶安店,03-3468826,桃園市,桃園區,南平路４１６號１樓＆地下一樓,24.985998,121.316691
FamilyMart 全家桃園建新店,03-3751735,桃園市,桃園區,建新街８８號,24.992303,121.283041
FamilyMart 全家桃園鼎聖店,03-3922199,桃園市,桃園區,國鼎一街２８號,25.007719,121.286505
FamilyMart 全家桃園國安店,03-3702861,桃園市,桃園區,國豐三街１０６號１樓,25.025047,121.298992
FamilyMart 全家桃園莊敬店,03-3585850,桃園市,桃園區,莊敬路一段３７６號，中正路１４１６號,25.021215,121.290072
FamilyMart 全家桃園復興店,03-3355002,桃園市,桃園區,復興路１５１號,25.00602,121.29921
FamilyMart 全家桃園水岸店,03-3151030,桃園市,桃園區,經國二路８７號－Ａ１,25.015845,121.30626
FamilyMart 全家桃園榮運店,03-3586466,桃園市,桃園區,經國路８９９號一樓房屋,25.012627,121.30747
FamilyMart 全家桃園天祥店,03-3562389,桃園市,桃園區,經國路４５１號一樓,24.974377,121.320947
FamilyMart 全家桃園市府店,03-3946139,桃園市,桃園區,縣府路１號,24.97587,121.32728
FamilyMart 全家桃園台達店,03-3630540,桃園市,桃園區,興隆路１８號１樓,24.99219,121.278791
FamilyMart 全家桃園雙龍店,03-3702193,桃園市,桃園區,龍壽里龍壽街１５８號,25.010397,121.312113
FamilyMart 全家龜山大傳店,03-3492278,桃園市,龜山區,大同路２３２號１樓＋２樓,24.987908,121.348387
FamilyMart 全家龜山銘成店,03-2118462,桃園市,龜山區,大同路１９６號,24.99081,121.323606
FamilyMart 全家龜山中興店,03-3129053,桃園市,龜山區,中興路一段１０號１樓,25.034424,121.391703
FamilyMart 全家龜山庚勤店,03-2118033,桃園市,龜山區,文化一路２６１號庚勤樓Ｌ棟５樓,25.034424,121.391703
FamilyMart 全家龜山竹城店,03-3272415,桃園市,龜山區,文化一路２１８號１樓,25.051732,121.364416
FamilyMart 全家龜山文銓店,03-3284576,桃園市,龜山區,文化七路１８６號１樓,25.059957,121.36471
FamilyMart 全家龜山文華店,03-3278705,桃園市,龜山區,文化三路３９９號１樓＆夾層,25.057293,121.361006
FamilyMart 全家龜山文青店,03-3275297,桃園市,龜山區,文青二路１８８號１樓,25.039728,121.390034
FamilyMart 全家龜山新城店,03-3183264,桃園市,龜山區,文青路２１７號１樓,25.05009241,121.38876444
FamilyMart 全家龜山文德店,03-3972063,桃園市,龜山區,文德路７６號１樓,25.04464242,121.38845063
FamilyMart 全家龜山光峰店,03-3495020,桃園市,龜山區,光峰路１８５號,24.992842,121.339403
FamilyMart 全家龜山幸美店,03-3197009,桃園市,龜山區,幸美九街２７號１樓,24.987583,121.334287
FamilyMart 全家龜山美滿店,03-3498992,桃園市,龜山區,幸福七街２６之１號１樓,25.003819,121.344437
FamilyMart 全家龜山大湖店,03-3272353,桃園市,龜山區,忠義路二段６２６號１樓,25.0542,121.38364
FamilyMart 全家蘆竹南祥店,03-3216145,桃園市,龜山區,南上路４３５號,25.003244,121.350533
FamilyMart 全家龜山陸光店,03-2132197,桃園市,龜山區,陸光路９８號１樓,24.98992,121.32891
FamilyMart 全家龜山文欣店,03-3279270,桃園市,龜山區,復興一路７４號１樓,25.053524,121.375129
FamilyMart 全家龜山復興店,03-3973323,桃園市,龜山區,復興北路４３號１樓,25.062684,121.36827
FamilyMart 全家龜山雲蓮店,03-3183365,桃園市,龜山區,復興街３０２號,25.043207,121.373806
FamilyMart 全家龜山樂善店,03-3275378,桃園市,龜山區,華亞三路３９巷２號１樓,25.047204,121.379029
FamilyMart 全家龜山龍壽店,02-8200-1091,桃園市,龜山區,龍壽村萬壽路一段９３號,25.017827,121.40378
FamilyMart 全家龜山龍華店,02-8209-2667,桃園市,龜山區,萬壽路一段１１６號,24.999259,121.345662
FamilyMart 全家龜山興壽店,03-3296967,桃園市,龜山區,萬壽路二段１２３３號１樓,24.98932,121.34398
FamilyMart 全家龜山銘園店,03-3297518,桃園市,龜山區,德明路５號．第二餐廳旁,24.984784,121.344387
FamilyMart 全家龜山文吉店,03-3170925,桃園市,龜山區,樂善二路５１３號,25.051155,121.383508
FamilyMart 全家八德大和店,03-3749852,桃園市,八德區,大和路１０３號１樓。２樓,24.92517742,121.28486363
FamilyMart 全家八德桃華店,03-2172762,桃園市,八德區,中華路２６８．２７０號,24.966899,121.3011
FamilyMart 全家八德大義店,03-3712776,桃園市,八德區,介壽路一段７８５號１樓,24.970714,121.301415
FamilyMart 全家八德瑞豐店,03-3657530,桃園市,八德區,介壽路二段７９０號一樓,24.933102,121.297321
FamilyMart 全家八德瑞泰店,03-3629623,桃園市,八德區,介壽路二段４９４號１樓,24.949324,121.297978
FamilyMart 全家八德瑞德店,03-3658715,桃園市,八德區,瑞德里１３鄰介壽路二段１３８２號１樓,24.96669,121.298027
FamilyMart 全家八德和平店,03-3710180,桃園市,八德區,和平路８１８號,24.957535,121.304031
FamilyMart 全家八德忠誠店,03-3660842,桃園市,八德區,忠孝街１２號,24.969116,121.303263
FamilyMart 全家八德櫻花店,03-3754001,桃園市,八德區,長安街３７５號１樓,24.936672,121.288193
FamilyMart 全家八德建國店,03-3713364,桃園市,八德區,建國路６５７號一樓部分,24.932145,121.285148
FamilyMart 全家八德茄苳店,03-3715371,桃園市,八德區,茄苳路８４６號１樓,24.95617,121.304417
FamilyMart 全家八德桃鶯店,03-3621084,桃園市,八德區,大明里桃鶯路３４號,24.947932,121.2836
FamilyMart 全家八德忠勇店,03-3677792,桃園市,八德區,義勇街１０５號（八德東勇移店）,24.9555901205842,121.296363321708
FamilyMart 全家八德金和店,03-3744118,桃園市,八德區,銀和街６３號加地下室,24.95887479,121.29799734
FamilyMart 全家八德德富店,03-3756696,桃園市,八德區,廣福路８０５號,24.930229,121.290877
FamilyMart 全家八德國豐店,03-3680493,桃園市,八德區,興豐路８３０號１樓,24.92687,121.289849
FamilyMart 全家大溪松樹店,03-3805861,桃園市,大溪區,仁善里松樹２１之１號,24.894671,121.274447
FamilyMart 全家大溪仁和店,03-3900112,桃園市,大溪區,南興里仁和路二段２１９號,24.909668,121.28266
FamilyMart 全家大溪仁美店,03-3802547,桃園市,大溪區,介壽路５４２號,24.900443,121.283634
FamilyMart 全家大溪永昌店,03-3804394,桃園市,大溪區,永昌路３５５號,24.898481,121.2829
FamilyMart 全家大溪交流店,03-3804491,桃園市,大溪區,仁和里員林路一段４５１號,24.885903,121.270082
FamilyMart 全家大溪員樹林店,03-3803545,桃園市,大溪區,員林路二段４１７號１樓,24.910466,121.279828
FamilyMart 全家大園晴空店,03-4222900,桃園市,大園區,海豐坡１０之１００號,25.066356,121.180491
FamilyMart 全家大園蓮園店,03-3858411,桃園市,大園區,大觀路６０２號,25.06473,121.196936
FamilyMart 全家大園帝景店,03-3860431,桃園市,大園區,中正西路１號,25.060048,121.207514
FamilyMart 全家大園華園店,03-3854615,桃園市,大園區,中華路６１號,25.004628253280714,121.21119139686475
FamilyMart 全家大園仁德店,03-3854237,桃園市,大園區,和平西路１００號壹樓,25.074496,121.259177
FamilyMart 全家大園青山店,03-2807841,桃園市,大園區,青埔路二段２號,25.016801,121.212662
FamilyMart 全家大園二航店,03-4091583,桃園市,大園區,航站南路９號５樓,25.068366,121.221865
FamilyMart 全家大園華儲店,03-3834223,桃園市,大園區,航勤北路１０之１號１樓,25.088892,121.250682
FamilyMart 全家大園田心店,03-3867231,桃園市,大園區,新興路８５號,25.023027,121.221412
FamilyMart 全家蘆竹上興店,03-3134806,桃園市,蘆竹區,上興路２６７號１樓,25.018989,121.260588
FamilyMart 全家蘆竹大竹店,03-3237280,桃園市,蘆竹區,大竹路４９２號,25.023859,121.259259
FamilyMart 全家蘆竹首捷店,03-3241349,桃園市,蘆竹區,山鼻二路２０號,25.051321,121.301294
FamilyMart 全家蘆竹中福店,03-3129091,桃園市,蘆竹區,中山路１２６號,25.05779,121.295
FamilyMart 全家蘆竹六福店,03-2124152,桃園市,蘆竹區,五福六路４８號,25.053371,121.301374
FamilyMart 全家蘆竹鼎福店,03-3216360,桃園市,蘆竹區,六福路１６３號１樓,24.993309,121.273875
FamilyMart 全家蘆竹洛陽店,03-3112515,桃園市,蘆竹區,南榮村光明路一段１１９號１２１號一樓,25.049719,121.298279
FamilyMart 全家蘆竹吉林店,03-3127253,桃園市,蘆竹區,吉林路２號,25.03967,121.288113
FamilyMart 全家蘆竹奉化店,03-3211379,桃園市,蘆竹區,奉化路３６號、３８號、南順一街６３號,25.03832,121.29117
FamilyMart 全家蘆竹忠孝西店,03-3331571,桃園市,蘆竹區,南昌路１９７號,25.040291,121.289641
