name,phone,city,region,detailed_address,latitude,longitude
FamilyMart 全家權澤店,02-2550-6916,台北市,大同區,民權西路１１０號１樓及夾層,25.060382,121.511226
FamilyMart 全家新橋店,02-2599-6171,台北市,大同區,臺北市大同區延平北路三段２５之３號,25.067306,121.510818
FamilyMart 全家龍泉店,02-8596-1664,台北市,大同區,延平北路四段６２號１樓,25.050731,121.517227
FamilyMart 全家日新店,02-2550-5051,台北市,大同區,承德路二段３９＆４１號１樓,25.050123,121.519855
FamilyMart 全家玉泉店,02-2552-2657,台北市,大同區,長安西路３４２號１樓,25.051645,121.513331
FamilyMart 全家福山店,02-2552-6380,台北市,大同區,長安西路２５號１樓全部,25.053915,121.513337
FamilyMart 全家京鋒店,02-2558-7692,台北市,大同區,南京西路６１號１樓,25.054903,121.50998
FamilyMart 全家迪化店,02-2550-9641,台北市,大同區,迪化街一段５０號１樓,25.062749,121.513745
FamilyMart 全家龍昌店,02-2591-9144,台北市,大同區,重慶北路三段３２７號１樓（如附圖）,25.072793,121.513584
FamilyMart 全家酒泉店,02-2592-9575,台北市,大同區,臺北市大同區庫倫街４８之４號,25.072254,121.511208
FamilyMart 全家寧夏店,02-2550-0930,台北市,大同區,寧夏路２８，３０，２８—１，２８—２號,25.058305,121.513038
FamilyMart 全家京江店,02-2567-8224,台北市,中山區,一江街２２號１樓,25.080829,121.546531
FamilyMart 全家大直店,02-2532-8875,台北市,中山區,大直街３３巷１號,25.04851,121.520695
FamilyMart 全家六條通店,02-2521-8716,台北市,中山區,中山北路一段１０５巷２２號１樓及地下層,25.052871,121.523174
FamilyMart 全家新國賓店,02-2581-8863,台北市,中山區,中山北路二段７５－１號１樓,25.056609,121.522565
FamilyMart 全家中賓店,02-2523-0023,台北市,中山區,中山里中山北路二段５９之３號１樓,25.061609,121.525065
FamilyMart 全家台鑫店,02-2511-8851,台北市,中山區,中山北路二段４４號１樓部份,25.081177,121.528828
FamilyMart 全家新吉原店,02-2511-3653,台北市,中山區,中原街１６號１樓,25.060968,121.529006
FamilyMart 全家五常店,02-2506-7078,台北市,中山區,五常街５３巷２３號１號,25.050165,121.523071
FamilyMart 全家美華店,02-8509-5070,台北市,中山區,北安路８１９之１號,25.082873,121.549469
FamilyMart 全家新北鄰店,02-2532-5010,台北市,中山區,北安路４５８巷４１弄４８號１樓,25.053789,121.532316
FamilyMart 全家雙全店,02-2521-7082,台北市,中山區,民生西路６２號１樓全部,25.057875,121.521051
FamilyMart 全家福泰店,02-2541-3026,台北市,中山區,民生東路一段３６號１樓,25.058711,121.525095
FamilyMart 全家民佳店,02-2503-8763,台北市,中山區,民生東路二段１５５號１樓,25.066772,121.539542
FamilyMart 全家中山民權店,02-2511-3070,台北市,中山區,民權西路３８之１號１樓,25.063023,121.521138
FamilyMart 全家新吉林店,02-2563-9757,台北市,中山區,民權東路二段４６號１樓,25.061138,121.534897
FamilyMart 全家江寧店,02-2517-1595,台北市,中山區,民權東路三段６４號１樓,25.054092,121.534701
FamilyMart 全家金通店,02-2518-1554,台北市,中山區,伊通街５８號,25.066734,121.530302
FamilyMart 全家合江店,02-2518-5276,台北市,中山區,合江街８７號一樓,25.050058,121.542348
FamilyMart 全家明水店,02-8509-7543,台北市,中山區,明水路５８１巷１１號１樓,25.05154,121.525374
FamilyMart 全家金林店,02-2562-9847,台北市,中山區,林森北路１０９號１樓,25.049799,121.526742
FamilyMart 全家林慶店,02-2567-2790,台北市,中山區,林森北路３７６號１樓,25.060015,121.525412
FamilyMart 全家新林森店,02-2597-7209,台北市,中山區,林森北路６３０號１樓,25.056151,121.525358
FamilyMart 全家新錦林店,02-2627-1008,台北市,中山區,林森北路３９９巷２４號１樓,25.054139,121.525557
FamilyMart 全家新林森北路店,02-2511-4623,台北市,中山區,林森北路１１９巷５０號１樓,25.048275,121.532721
FamilyMart 全家松江南京店,02-2502-3193,台北市,中山區,臺北市中山區松江路１２６號Ｂ１,25.066763,121.533457
FamilyMart 全家松好店,02-2508-3831,台北市,中山區,松江路６１之１號１樓,25.05236,121.532796
FamilyMart 全家權勝店,02-2593-5820,台北市,中山區,松江路４００號１樓及地下室,25.053603,121.533337
FamilyMart 全家光華店,02-2567-0175,台北市,中山區,松江路２４之１號,25.048823,121.526468
FamilyMart 全家遼寧店,02-2740-5515,台北市,中山區,長安東路二段２１６號,25.048538,121.534908
FamilyMart 全家長賓店,02-2522-1603,台北市,中山區,長春路１５號１樓,25.054476,121.543757
FamilyMart 全家長春店,02-2581-7796,台北市,中山區,長春路４８號,25.054817,121.527918
FamilyMart 全家中山捷運站店,02-2550-7063,台北市,中山區,南京西路１６號Ｂ１,25.051889,121.530705
FamilyMart 全家鑫興亞店,02-2511-7690,台北市,中山區,南京東路二段２０號１樓,25.052193,121.538356
FamilyMart 全家建國北路店,02-2517-0327,台北市,中山區,建國北路一段１４６號１樓,25.0602,121.53732
FamilyMart 全家欣濱江店,02-2515-9357,台北市,中山區,建國北路三段１０９號１樓,25.083917,121.538093
FamilyMart 全家新復店,02-2509-7685,台北市,中山區,復興北路５１４巷３５號,25.049251,121.543749
FamilyMart 全家金復店,02-2892-4021,台北市,中山區,復興北路３５６號１樓,25.053173,121.543789
FamilyMart 全家復德店,02-8772-2605,台北市,中山區,復興南路一段４２號１樓,25.050605,121.527818
FamilyMart 全家美林店,02-2567-8382,台北市,中山區,新生北路二段６２巷３８－３號,25.064808,121.526198
FamilyMart 全家新晴店,02-2595-5820,台北市,中山區,農安街４－１號,25.064609,121.533959
FamilyMart 全家農安店,02-2504-2520,台北市,中山區,農安街２４９號,25.066585,121.526479
FamilyMart 全家新德城店,02-2599-5447,台北市,中山區,德惠街１６－７號,25.06668,121.531905
FamilyMart 全家撫順店,02-2592-7495,台北市,中山區,撫順街１２之２號１樓,25.079595,121.558474
FamilyMart 全家美麗店,02-8501-1290,台北市,中山區,樂群二路１４２號１樓,25.081236,121.560663
FamilyMart 全家興安店,02-2505-2013,台北市,中山區,興安街５７號,25.060419,121.532157
FamilyMart 全家新北大店,02-2517-2305,台北市,中山區,錦州街４２７號,25.060275,121.521667
FamilyMart 全家中興店,02-2501-2043,台北市,中山區,龍江路２０１號１Ｆ,25.065936,121.537996
FamilyMart 全家新南京店,02-8772-5827,台北市,中山區,龍江路９５號１樓,25.065891,121.540849
FamilyMart 全家龍京店,02-2508-2793,台北市,中山區,龍江路１０２號１樓,25.064541,121.524221
FamilyMart 全家雙林店,02-2599-2453,台北市,中山區,雙城街２之２號,25.065333,121.524514
FamilyMart 全家鑫德店,02-8771-7609,台北市,松山區,臺北市松山區八德路二段４００號,25.04811,121.551527
FamilyMart 全家鑫中崙店,02-2579-2721,台北市,松山區,八德路三段１２巷５１弄５０號１樓,25.049901,121.576343
FamilyMart 全家寶清店,02-2753-2857,台北市,松山區,八德路四段５９８號１樓,25.048254,121.559211
FamilyMart 全家三富店,02-2767-7510,台北市,松山區,三民路１４８號,25.052166,121.563917
FamilyMart 全家常興店,02-2546-4600,台北市,松山區,五常街３６４號１樓,25.045349,121.546099
FamilyMart 全家豐興店,02-2547-1001,台北市,松山區,民生東路三段１３０巷５弄２２號,25.056974,121.546337
FamilyMart 全家豐華店,02-2712-3226,台北市,松山區,民生東路三段１１３巷６弄１號一樓,25.059231,121.566063
FamilyMart 全家東豐店,02-2761-2771,台北市,松山區,民生東路五段３７號,25.058297,121.564708
FamilyMart 全家松民店,02-3765-2608,台北市,松山區,民生東路五段１５９號,25.057583,121.55312
FamilyMart 全家中央店,02-2546-0351,台北市,松山區,民生東路四段９５號,25.063435,121.545049
FamilyMart 全家新民有店,02-8712-9937,台北市,松山區,民權東路三段１６０巷１１號,25.061904,121.544806
FamilyMart 全家松指部店,02-2547-5302,台北市,松山區,臺北市松山區民權東路四段１２１號（松指部）,25.049846,121.559931
FamilyMart 全家新德光店,02-2578-0506,台北市,松山區,光復南路３２巷４６－４號,25.049455,121.562659
FamilyMart 全家成福店,02-8771-6553,台北市,松山區,台北市南港區成福路４４號１樓,25.05724,121.569051
FamilyMart 全家松壽店,02-2747-4015,台北市,松山區,自強里延壽街３３０巷７弄２２號一樓,25.048365,121.544824
FamilyMart 全家力晶店,02-2721-3487,台北市,松山區,南京東路三段２５８號,25.051994,121.547388
FamilyMart 全家新京吉店,02-2747-8279,台北市,松山區,南京東路五段１９４號,25.052267,121.566045
FamilyMart 全家新東光店,02-3765-2819,台北市,松山區,南京東路五段１２３巷１號１樓,25.050865,121.560515
FamilyMart 全家京盛店,02-2579-5737,台北市,松山區,南京東路四段５６－１號１樓,25.053172,121.555215
FamilyMart 全家京兆店,02-2712-1962,台北市,松山區,南京東路四段１３７號壹樓,25.051356,121.549954
FamilyMart 全家巨星超市店,02-2577-0670,台北市,松山區,南京東路四段２號（１６、１７號店舖）,25.051937,121.550849
FamilyMart 全家民康店,02-2745-7090,台北市,松山區,健康路２８５號１樓,25.054091,121.566094
FamilyMart 全家康柏店,02-2760-4612,台北市,松山區,健康路２２０號,25.053463,121.557897
FamilyMart 全家富錦店,02-2745-5196,台北市,松山區,新益里富錦街５２９號一樓,25.054321,121.546151
FamilyMart 全家宏大店,02-2718-3704,台北市,松山區,敦化北路１５５巷３號１樓,25.050078,121.547321
FamilyMart 全家宏勝店,02-2545-5887,台北市,松山區,敦化北路１５３號１樓,25.057857,121.566145
FamilyMart 全家大安店,02-2711-7896,台北市,大安區,大安路一段２０號,25.037197,121.546993
FamilyMart 全家明曜店,02-2778-0326,台北市,大安區,仁愛路四段１５１巷３４號．３６號,25.036529,121.55354
FamilyMart 全家忠愛店,02-2731-4580,台北市,大安區,仁愛路４段２７巷４３號,25.036986,121.549707
FamilyMart 全家吉泰店,02-2700-1566,台北市,大安區,仁愛路四段３００巷１１之１號,25.032471,121.553157
FamilyMart 全家安賢店,02-2707-4252,台北市,大安區,臺北市大安區四維路１７０巷４號,25.039227,121.557407
FamilyMart 全家華視店,02-2731-0238,台北市,大安區,光復南路１１６巷２６號,25.036554,121.557358
FamilyMart 全家敦安店,02-2701-9097,台北市,大安區,安和路一段１１２巷２７號,25.038461,121.551614
FamilyMart 全家和信店,02-2755-6391,台北市,大安區,安和路一段１０４號,25.03248,121.551667
FamilyMart 全家樂和店,02-2732-9745,台北市,大安區,安和路二段１６９號,25.019677,121.553268
FamilyMart 全家辛亥店,02-2377-8503,台北市,大安區,辛亥路二段１７１巷３號,25.013779,121.552988
FamilyMart 全家台師店,02-2368-2773,台北市,大安區,和平東路一段１６２號,25.025628,121.545014
FamilyMart 全家和東店,02-2732-4425,台北市,大安區,和平東路二段１０２之３號１樓,25.025652,121.536242
FamilyMart 全家和復店,02-2754-0370,台北市,大安區,和平東路二段２６１號，２６３號,25.024595,121.544659
FamilyMart 全家和茂店,02-2737-1408,台北市,大安區,和平東路三段５８號１樓,25.040117,121.554689
FamilyMart 全家延孝店,02-2740-5319,台北市,大安區,延吉街１３５號之三，一樓,25.04242,121.539794
FamilyMart 全家正興店,02-2731-6936,台北市,大安區,忠孝東路三段２４８巷６號,25.041184,121.55642
FamilyMart 全家忠孝延吉店,02-2775-4165,台北市,大安區,忠孝東路４段３１５號１樓,25.041848,121.550671
FamilyMart 全家統領店,02-2711-2125,台北市,大安區,忠孝東路四段１８１巷７弄２１號１樓部份,25.040777,121.550574
FamilyMart 全家延吉店,02-2741-2630,台北市,大安區,忠孝東路四段２１６巷３１號,25.041771,121.547055
FamilyMart 全家政大金華店,02-3343-2441,台北市,大安區,金華街１８７號１樓南側部分空間,25.01651,121.544954
FamilyMart 全家金信店,02-2358-7145,台北市,大安區,信義路二段１０４號１樓,25.033018,121.539331
FamilyMart 全家義興店,02-2704-8404,台北市,大安區,信義路４段１之１０．１之１１號,25.032959,121.547266
FamilyMart 全家義和店,02-2704-7661,台北市,大安區,信義路四段２６５巷８號,25.043196,121.536994
FamilyMart 全家建南店,02-2731-8185,台北市,大安區,建國南路１段１５６，１５８號,25.028687,121.539218
FamilyMart 全家師大店,02-2391-8196,台北市,大安區,師大路７９號,25.025327,121.531355
FamilyMart 全家台科店,02-2738-4936,台北市,大安區,基隆路４段４３號地下一樓第三餐廳,25.030322,121.553276
FamilyMart 全家復豪店,02-2709-8606,台北市,大安區,復興南路一段３６２號,25.039691,121.543479
FamilyMart 全家興仁店,02-8773-2350,台北市,大安區,復興南路一段２１７號,25.044151,121.543571
FamilyMart 全家復豐店,02-2755-5927,台北市,大安區,復興南路１段２５７號１樓,25.021905,121.543194
FamilyMart 全家興和店,02-2784-5780,台北市,大安區,復興南路二段１５３號,25.03291,121.543332
FamilyMart 全家新敦民店,02-2711-1320,台北市,大安區,臺北市大安區敦化南路一段１６１巷７號,25.042717,121.548158
FamilyMart 全家敦鼎店,02-2701-8593,台北市,大安區,敦化南路二段７７號１樓右側空間,25.02559,121.549089
FamilyMart 全家新生南路店,02-2703-5220,台北市,大安區,新生南路一段１６３號,25.04423,121.533139
FamilyMart 全家大森店,02-2700-5349,台北市,大安區,新生南路一段１６５巷３５號,25.018821,121.533496
FamilyMart 全家瑞和店,02-2704-9888,台北市,大安區,瑞安街１３５巷２８號１樓,25.029094,121.524341
FamilyMart 全家濟南二店,02-8773-4589,台北市,大安區,濟南路３段７號,25.02933,121.556974
FamilyMart 全家古亭店,02-2367-3372,台北市,大安區,羅斯福路２段１０３號,25.028126,121.521912
FamilyMart 全家羅騰店,02-2365-1801,台北市,大安區,羅斯福路三段２６９巷２號,25.017049,121.533648
FamilyMart 全家台大楓林店,02-2367-5017,台北市,大安區,羅斯福路四段１號（女九餐廳）,25.017049,121.533648
FamilyMart 全家民和店,02-2303-9216,台北市,萬華區,民和街９號１樓,25.042955,121.505574
FamilyMart 全家昌林店,02-2302-8932,台北市,萬華區,西昌街１７０號１樓,25.035019,121.499378
FamilyMart 全家金園店,02-2308-3402,台北市,萬華區,臺北市萬華區西園路二段１４０巷４２號,25.043553,121.506211
FamilyMart 全家西寧南路店,02-2546-9055,台北市,萬華區,西寧南路３１－１號,25.035114,121.494543
FamilyMart 全家昆明店,02-2370-5910,台北市,萬華區,昆明街１８６號１樓,25.042832,121.504662
FamilyMart 全家廣明店,02-2311-5442,台北市,萬華區,昆明街１７３號１樓,25.026087,121.496441
FamilyMart 全家萬東店,02-2307-7891,台北市,萬華區,東園街１７４號１樓,25.026846,121.495038
FamilyMart 全家長泰店,02-2303-4841,台北市,萬華區,壽德里長泰街２號２之１號一樓,25.025487,121.503943
FamilyMart 全家日祥店,02-2333-1039,台北市,萬華區,青年路１５４號、１６８巷２弄１４號１樓,25.026145,121.506166
FamilyMart 全家新峨嵋店,02-2371-1411,台北市,萬華區,峨眉街８２號１樓,25.043509,121.507367
FamilyMart 全家桂林店,02-2331-8161,台北市,萬華區,桂林路２３號１樓,25.040745,121.502188
FamilyMart 全家康陽店,02-2381-2716,台北市,萬華區,康定路９９號,25.042566,121.5023
FamilyMart 全家萬華車站店,02-2304-0630,台北市,萬華區,臺北市萬華區康定路３８２號,25.035447,121.501343
FamilyMart 全家新富民店,02-2307-0071,台北市,萬華區,富民路９１巷８號１樓,25.040123,121.500542
FamilyMart 全家新武成店,02-2332-6103,台北市,萬華區,萬大路４８６巷５９弄１號１樓,25.030998,121.500386
FamilyMart 全家萬武店,02-2307-2936,台北市,萬華區,萬大路４２４巷１１２之４號１樓,25.046114,121.50551
FamilyMart 全家萬中店,02-2388-7636,台北市,萬華區,漢口街二段２２號,25.041718,121.507281
FamilyMart 全家龍廣店,02-2302-6434,台北市,萬華區,廣州街２０３號１．２樓,25.036837,121.498563
FamilyMart 全家園寶店,02-2303-5528,台北市,萬華區,興義街５１號１樓,25.033876,121.490723
FamilyMart 全家綠堤店,02-2304-1210,台北市,萬華區,環河南路二段１７３號,25.031478,121.490648
FamilyMart 全家寶元店,02-2309-9925,台北市,萬華區,寶興街４０號,25.026085,121.494186
FamilyMart 全家大道店,02-2727-6692,台北市,信義區,大道路７９號１樓,25.044996,121.580781
FamilyMart 全家協和店,02-2759-0819,台北市,信義區,中坡南路３８號１Ｆ,25.040642,121.585062
FamilyMart 全家台北１０１店,02-8101-7976,台北市,信義區,市府路４５號Ｂ１（商場編號５３）,25.043129,121.568603
FamilyMart 全家永吉二店,02-2749-1648,台北市,信義區,永吉路２２３號,25.035201,121.557647
FamilyMart 全家復昌店,02-2345-9489,台北市,信義區,光復南路５０５號、５０７號及文昌街３２,25.043948,121.558136
FamilyMart 全家富興店,02-2732-6104,台北市,信義區,吳興街１５６巷１６弄１號１樓,25.020367,121.569823
FamilyMart 全家盛興店,02-2720-1400,台北市,信義區,吳興街３３４號,25.026992,121.56384
FamilyMart 全家三興店,02-2723-2796,台北市,信義區,吳興街７號,25.019886,121.55755
FamilyMart 全家忠信店,02-2742-2963,台北市,信義區,忠孝東路五段４２５號１樓及地下室,25.04098,121.578449
FamilyMart 全家新忠隆店,02-2749-3532,台北市,信義區,忠孝東路五段７１巷８號壹樓,25.041042,121.577093
FamilyMart 全家國館捷運站店,02-2749-1993,台北市,信義區,臺北市信義區忠孝東路４段４００號Ｂ１,25.042315,121.55953
FamilyMart 全家大巨蛋２店,02-2756-3663,台北市,信義區,忠孝東路四段５１５號Ｂ２樓Ｃ－Ｂ２１２,25.042342,121.563485
FamilyMart 全家松盛店,02-2760-6140,台北市,信義區,松山路１５３號,25.049183,121.578971
FamilyMart 全家松山車站店,02-2747-1585,台北市,信義區,松山路１１號,25.03446,121.568126
FamilyMart 全家新安興店,02-2720-4938,台北市,信義區,松仁路２４０巷２號,25.043596,121.572108
FamilyMart 全家建鑫店,02-2723-3205,台北市,信義區,松壽路２４號,25.03244,121.574732
FamilyMart 全家信安店,02-8789-5039,台北市,信義區,松德路２００巷１３號１樓,25.046286,121.577066
FamilyMart 全家欣富台店,02-2749-1525,台北市,信義區,虎林街１２０巷１６５號,25.039201,121.576493
FamilyMart 全家永林店,02-2747-0209,台北市,信義區,虎林街８２巷２３號,25.040292,121.574071
FamilyMart 全家祥和店,02-2729-1793,台北市,信義區,信義路五段１５０巷４０１弄３１號,25.028444,121.568813
FamilyMart 全家松友店,02-2346-0402,台北市,信義區,信義路六段７８號,25.033272,121.558895
FamilyMart 全家永隆店,02-2767-8120,台北市,信義區,基隆路１段１４７巷７號,25.028657,121.557184
FamilyMart 全家崇德店,02-2733-3493,台北市,信義區,崇德街２９號,25.028456,121.563374
FamilyMart 全家莊敬店,02-2720-1156,台北市,信義區,莊敬路３７４號,25.030796,121.56113
FamilyMart 全家逸鑫店,02-2720-6664,台北市,信義區,逸仙路４２巷２３號,25.038416,121.58132
FamilyMart 全家芝玉店,02-2834-3943,台北市,士林區,士東路２６６巷５弄１６號,25.112016,121.52881
FamilyMart 全家大東店,02-2883-4125,台北市,士林區,大東路６３號１樓,25.089102,121.517584
FamilyMart 全家大南店,02-2883-3976,台北市,士林區,大南路５２號,25.088416,121.520864
FamilyMart 全家金天玉店,02-2872-4513,台北市,士林區,中山北路七段８１巷８號１樓,25.097656,121.527119
FamilyMart 全家榮富店,02-2876-8631,台北市,士林區,中山北路六段７２６號北側,25.108973,121.525443
FamilyMart 全家仰德大樓店,02-2838-3850,台北市,士林區,中山北路六段８８號地下室,25.091758,121.518068
FamilyMart 全家福林店,02-8861-1682,台北市,士林區,福林里中正路２３３號，２３３之１號,25.118386,121.525882
FamilyMart 全家天山店,02-2876-9215,台北市,士林區,天母東路６９巷１１之９號１樓,25.117927,121.532665
FamilyMart 全家新光醫院店,02-2831-3525,台北市,士林區,文昌路９５號地下三層,25.090111,121.526974
FamilyMart 全家大北店,02-2881-9255,台北市,士林區,臺北市士林區文林路３２０號,25.131497,121.576274
FamilyMart 全家中影店,02-2883-9581,台北市,士林區,至善路二段３４號,25.100569,121.551115
FamilyMart 全家和豐店,02-2881-3084,台北市,士林區,福華里和豐街２號一樓,25.105874,121.483417
FamilyMart 全家新延店,02-2811-3485,台北市,士林區,延平北路五段２１７號１樓,25.085598,121.509472
FamilyMart 全家新天和店,02-2872-3753,台北市,士林區,忠誠路二段１６８號１樓,25.11085,121.53037
FamilyMart 全家誠德店,02-2834-4780,台北市,士林區,忠誠路二段５號１樓,25.087679,121.50795
FamilyMart 全家社中店,02-2813-2673,台北市,士林區,社中街３８６號,25.092141,121.506306
FamilyMart 全家社正店,02-8811-5530,台北市,士林區,社正路２６號１樓,25.102178,121.529165
FamilyMart 全家大港店,02-2883-2065,台北市,士林區,前港街３９號,25.085188,121.517764
FamilyMart 全家天文店,02-2831-9102,台北市,士林區,美崙街１１８號,25.084574,121.511961
FamilyMart 全家新格致店,02-2862-3855,台北市,士林區,格致路５３號１樓,25.088709,121.523101
FamilyMart 全家通河店,02-2885-8507,台北市,士林區,通河街１４５號,25.13753,121.54032
FamilyMart 全家美崙店,02-2834-6427,台北市,士林區,華榮街９７號,25.087199,121.517616
FamilyMart 全家芝興店,02-2834-1775,台北市,士林區,德行西路８９號１樓,25.109939,121.53576
FamilyMart 全家德忠店,02-2831-8420,台北市,士林區,德行東路１０９巷７５號壹樓,25.107915,121.528311
FamilyMart 全家三合店,02-2894-6764,台北市,北投區,三合街一段１１６號１樓,25.126239,121.501171
FamilyMart 全家大同店,02-2891-9974,台北市,北投區,大業路４５２巷３１號,25.129864,121.498376
FamilyMart 全家大心店,02-2894-2856,台北市,北投區,大興街８０之１號,25.128551,121.530717
FamilyMart 全家文化店,02-2897-6316,台北市,北投區,中央北路二段９７號１樓,25.138421,121.486556
FamilyMart 全家義忠店,02-2894-5003,台北市,北投區,中央北路四段２９８號,25.125814,121.500506
FamilyMart 全家新和店,02-2891-2821,台北市,北投區,中和街４８９號,25.141115,121.499661
FamilyMart 全家中永店,02-2894-9813,台北市,北投區,開明里中和街２５２號一樓,25.132687,121.503755
FamilyMart 全家永興店,02-2894-7414,台北市,北投區,中庸里永興路一段１號、３號一樓,25.112431,121.515116
FamilyMart 全家華勝店,02-2821-7248,台北市,北投區,石牌路２段８８之１號１樓,25.119211,121.519223
FamilyMart 全家關渡慈濟店,02-2382-0683,台北市,北投區,立德路８號（二樓部分）,25.132661,121.49916
FamilyMart 全家北投店,02-2894-1595,台北市,北投區,光明路２１８之１號,25.110778,121.515528
FamilyMart 全家東陽店,02-2821-2319,台北市,北投區,西安街一段２８３號,25.11974,121.510091
FamilyMart 全家唭哩店,02-2821-9568,台北市,北投區,臺北市北投區西安街二段２８３號,25.11648,121.505281
FamilyMart 全家明德店,02-2823-9507,台北市,北投區,石牌里明德路９３號,25.117609,121.521426
FamilyMart 全家東華店,02-2823-2256,台北市,北投區,東華街二段８８號,25.120354,121.466982
FamilyMart 全家行勝店,02-2858-6707,台北市,北投區,知行路２９８號１樓,25.11565,121.519941
FamilyMart 全家清江店,02-2897-0433,台北市,北投區,中央里清江路１號，中央南路一段６３號,25.117353,121.507184
FamilyMart 全家新實店,02-2823-6547,台北市,北投區,臺北市北投區實踐街５１號１樓,25.113667,121.523936
FamilyMart 全家麗山店,02-2627-9495,台北市,內湖區,內湖路一段７３７巷４９號,25.082946,121.566979
FamilyMart 全家碧湖店,02-2627-7149,台北市,內湖區,內湖路一段５９３號一樓及地下室,25.084823,121.561527
FamilyMart 全家湖濱店,02-2659-3051,台北市,內湖區,臺北市內湖區內湖路二段１０３巷１０４號,25.086887,121.562634
FamilyMart 全家湖茂店,02-2797-8682,台北市,內湖區,文湖街２１巷７號１樓,25.076852,121.57995
FamilyMart 全家紫陽店,02-8751-9703,台北市,內湖區,文德路２１２號,25.077207,121.582696
FamilyMart 全家民善店,02-8792-2468,台北市,內湖區,民善街１號１樓,25.068786,121.586051
FamilyMart 全家內華店,02-2791-1354,台北市,內湖區,民權東路六段１６２號,25.070215,121.608901
FamilyMart 全家金莊店,02-2794-1829,台北市,內湖區,石潭路６７號１樓,25.067835,121.615747
FamilyMart 全家新內湖店,02-2794-8239,台北市,內湖區,臺北市內湖區成功路２段４２０號,25.067552,121.589281
FamilyMart 全家興三總店,02-8791-7684,台北市,內湖區,成功路二段３２５號Ｂ１Ｆ,25.081164,121.590487
