---,分隔線,商店資訊---
申請編號,
公司名稱,八方雲集餐飲股份有限公司
城市,新北市
鄉鎮市區,淡水區
詳細地址,中正東路2段27之1號18樓
電話,02-26234588
網址,
聯絡人,
聯絡人電話,
介紹,
訂購備註,若需訂購30個餐點以上，請於前一天或當日早上10點30分前訂餐
進件管道,
主分類,A
次分類,1
是否顯示,1
強制更新,1
版本,4


---,分隔線,商品分類代碼,---
商品分類編號,商品分類名稱
100,飯類
200,麵類
300,小菜
400,單點
500,湯品
600,飲品


---,分隔線,共用選項代碼,---
選項編號,選項名稱,必選項目


---,分隔線,共用選項價格代碼,---
選項編號,名稱,價格


---,分隔線,商品資料---
商品分類編號,選項,價格,名稱,簡單描述,詳細描述
100,,99,椒鹽雞菲力排飯 ,,
100,,99,祕醬雞菲力排飯,,
100,,125,炸排骨飯,,
100,,128,炸雞腿飯,,
100,,138,椒麻雞飯,,
100,,118,黃金塔塔鱈魚排飯,,
100,,100,經典香腸飯,,
100,,105,炸紅糟肉飯,,
100,,95,椒鹽雞塊飯,,
100,,125,滷排骨飯,,
100,,99,焢肉飯,,

200,,99,椒鹽雞菲力排麵,,
200,,99,祕醬雞菲力排麵,,
200,,128,玫瑰油雞腿飯,,
200,,115,炸排骨麵,,
200,,100,經典香腸麵,,
200,,138,椒麻雞麵,,
200,,118,黃金塔塔鱈魚排麵,,
200,,128,炸雞腿麵,,
200,,108,炸紅糟肉麵,,
100,,95,椒鹽雞塊麵,,
100,,125,滷排骨麵,,
100,,99,焢肉麵,,
100,,128,玫瑰油雞腿麵,,

300,,69,椒鹽雞菲力排(3根),,
300,,108,椒麻雞,,
300,,95,炸排骨,,
300,,95,香酥雞腿,,
300,,75,紅糟肉,,
300,,88,黃金塔塔鱈魚排,,
300,,70,經典香腸,,
300,,95,滷排骨,,
300,,65,椒鹽雞塊,,
300,,69,焢肉,,
300,,98,玫瑰油雞腿,,
300,,15,白飯,,

400,,50,椒麻皮蛋豆腐,,
400,,35,燙青菜,,
400,,45,皮蛋嫩豆腐,,
400,,20,柚香蘿蔔,,
400,,40,椒麻炸豆腐,,
400,,35,黃金炸豆腐,,
400,,35,黃金泡菜,,
400,,30,秋葵,,
400,,19,香滷鴨蛋,,

500,,30,蘿蔔湯 ,,
500,,30,味噌湯,,

600,,35,烏梅汁,,
600,,20,古早味特調紅茶,,


---,分隔線,分公司基本資料,---
分公司名稱,電話,城市,鄉鎮市區,詳細地址,緯度,經度
梁社漢排骨 台中清水店 ,04-2623-0059,台中市,清水區,光復街94號,,
梁社漢排骨 台中大甲店 ,04-2676-0089,台中市,大甲區,三民路30號,,
梁社漢排骨 台中忠明店 ,04-2265-3228,台中市,南區,忠明南路821-2號,,
梁社漢排骨 台中樂群店 ,04-2376-9859,台中市,西區,南屯路一段23號1樓,,
梁社漢排骨 台中健行店 ,04-2207-0313,台中市,北區,健行路607號,,
梁社漢排骨 台中忠勇店 ,04-2380-0085,台中市,南屯區,忠勇路111-1號,,
梁社漢排骨 中正南昌店 ,02-2343-2361,台北市,中正區,南昌路一段153號,,
梁社漢排骨 中正濟南店 ,02-2394-6074,台北市,中正區,濟南路二段61-1號一樓,,
梁社漢排骨 中正廣州店 ,02-2311-7709,台北市,中正區,廣州街10-7號,,
梁社漢排骨 善導寺店 ,02-2341-4066,台北市,中正區,忠孝東路一段11之2號,,
梁社漢排骨 中山龍江店 ,02-2516-5922,台北市,中山區,龍江路330號一樓,,
梁社漢排骨 中山大直店 ,02-2532-0642,台北市,中山區,大直街3號,,
梁社漢排骨 松山民生店 ,02-2748-0421,台北市,松山區,民生東路五段238號,,
梁社漢排骨 忠孝東店 ,02-8771-8510,台北市,大安區,忠孝東路四段216巷27弄4號,,
梁社漢排骨 台大店 ,02-2369-4938,台北市,大安區,大學里羅斯福路3段333巷11號1樓,,
梁社漢排骨 大安金山南店 ,02-2322-2887,台北市,大安區,金山南路二段109號,,
梁社漢排骨 永吉店 ,02-2766-0657,台北市,信義區,永吉路282號,,
梁社漢排骨 信安店 ,02-8732-0989,台北市,信義區,信安街149號,,
梁社漢排骨 信義光復店 ,02-2758-9470,台北市,信義區,信義路四段375號,,
梁社漢排骨 信義世貿店 ,02-2758-8382,台北市,信義區,莊敬路202號,,
梁社漢排骨 忠誠店 ,02-2834-8596,台北市,士林區,忠誠路二段78號1樓A戶,,
梁社漢排骨 芝山福國店 ,02-2833-0039,台北市,士林區,福國路60號,,
梁社漢排骨 士林前港店 ,02-2881-0037,台北市,士林區,前港街37號,,
梁社漢排骨 北投大業店 ,02-2891-1762,台北市,北投區,中央北路一段206號,,
梁社漢排骨 石牌明德店 ,02-2823-0052,台北市,北投區,明德路107號1樓,,
梁社漢排骨 瑞光店 ,02-2659-7266,台北市,內湖區,瑞光路281號,,
梁社漢排骨 內湖葫洲店 ,02-2631-9983,台北市,內湖區,民權東路六段300號,,
梁社漢排骨 內湖康寧店 ,02-2794-0566,台北市,內湖區,康寧路一段84號,,
梁社漢排骨 內湖民權東店(三民國中對面) ,02-2794-1383,台北市,內湖區,民權東路六段68號一樓,,
梁社漢排骨 南港興華店 ,02-2783-6445,台北市,南港區,興華路90號,,
梁社漢排骨 文山指南店 ,02-8661-6465,台北市,文山區,指南路二段127號,,
梁社漢排骨 文山羅斯福店 ,02-2933-2727,台北市,文山區,羅斯福路六段26號,,
梁社漢排骨 民生承德店 ,02-2557-1223,台北市,大同區,民生西路125號,,
梁社漢排骨 重慶北店 ,02-2555-4198,台北市,大同區,重慶北路二段5號,,
梁社漢排骨 晴光店 ,02-2593-3349,台北市,中山區,農安街13之1號,,
梁社漢排骨 松山八德店 ,02-2750-0085,台北市,松山區,八德路二段435號,,
梁社漢排骨 大安復興南店 ,02-2701-5630,台北市,大安區,復興南路二段277號,,
梁社漢排骨 大安一店 ,02-2704-1023,台北市,大安區,大安路一段225號1樓,,
梁社漢排骨 萬華西園店 ,02-2309-0129,台北市,萬華區,西園路二段216號之1,,
梁社漢排骨 永春店 ,02-2346-3382,台北市,信義區,信義路六段90號1樓,,
梁社漢排骨 士林中正店 ,02-2831-5981,台北市,士林區,中正路338號,,
梁社漢排骨 石牌店 ,02-2823-4918,台北市,北投區,石牌路二段6號,,
梁社漢排骨 東湖店 ,02-2631-5601,台北市,內湖區,東湖路148之1號,,
梁社漢排骨 內湖一店 ,02-2797-2036,台北市,內湖區,內湖路一段591巷12之2號1樓,,
梁社漢排骨 南港店 ,02-2651-9352,台北市,南港區,南港路一段134號,,
梁社漢排骨 萬芳店 ,02-2239-0803,台北市,文山區,興隆路三段100號,,
梁社漢排骨 文山興隆店 ,02-2937-1782,台北市,文山區,興隆路四段98號,,
梁社漢排骨 木柵三店 ,02-2937-5303,台北市,文山區,木柵路三段98號,,
梁社漢排骨 台南育德店 ,06-2512827,台南市,北區,育德路407號1樓,,
梁社漢排骨 台南安中店 ,06-2477255,台南市,安南區,安中路3段76號1樓,,
梁社漢排骨 台南永康店 ,06-3022357,台南市,永康區,中山南路45號1樓,,
梁社漢排骨 台南永大店 ,06-2057089,台南市,永康區,永大路二段181號1樓,,
梁社漢排骨 歸仁中山店 ,06-2300075,台南市,歸仁區,中山路二段148號1樓,,
梁社漢排骨 佳里光復店 ,06-7235798,台南市,佳里區,光復路285號1樓,,
梁社漢排骨 新營新進店 ,06-6370999,台南市,新營區,新進路二段8號1樓,,
梁社漢排骨 台南善化店 ,06-5815889,台南市,善化區,光復路49號1樓,,
梁社漢排骨 台南新市店 ,06-5895655,台南市,新市,區復興路1號1樓,,
梁社漢排骨 台南國賓店 ,06-2006077,台南市,東區,東光路一段146號1樓,,
梁社漢排骨 台南崇善店 ,06-2900135,台南市,東區,崇善路587號1樓,,
梁社漢排骨 台南大同店 ,06-2145818,台南市,東區,大同路2段181號1樓,,
梁社漢排骨 台南新光店 ,06-2217728,台南市,南區,西門路一段607號1樓,,
梁社漢排骨 台南尊南店 ,06-2633579,台南市,南區,健康路二段274號1樓,,
梁社漢排骨 台南安平店 ,06-2950056,台南市,安平區,健康三街227號1樓,,
梁社漢排骨 台南國安店 ,06-3582007,台南市,安南區,海佃路一段215之1號1樓,,
梁社漢排骨 台東大同店,08-9340660,台東縣,台東市,大同路199號,,
梁社漢排骨 嘉義仁愛店 ,05-2270058,嘉義市,西區,仁愛路238號1樓,,
梁社漢排骨 嘉義友愛店 ,05-2911966,嘉義市,西區,友愛路136號,,
梁社漢排骨 嘉義林森店 ,05-2785252,嘉義市,東區,林森東路50號,,
梁社漢排骨 嘉義民雄店 ,05-2260622,嘉義縣,民雄鄉,西安村保生街201號,,
梁社漢排骨 基隆中正店(海洋大學) ,02-2462-8338,基隆市,中正區,中正路810號,,
梁社漢排骨 基隆義二店 ,02-2426-0266,基隆市,中正區,義二路31號,,
梁社漢排骨 基隆暖暖店 ,02-2459-1388,基隆市,暖暖區,暖暖街217號,,
梁社漢排骨 宜蘭進士店 ,03-9334321,宜蘭縣,宜蘭市,女中路三段1號,,
梁社漢排骨 宜蘭中山店 ,03-9314091,宜蘭縣,宜蘭市,中山路三段193號1樓,,
梁社漢排骨 羅東興東店 ,03-9563832,宜蘭縣,羅東鎮,興東路82號,,
梁社漢排骨 蘇澳中山店 ,03-9954889,宜蘭縣,蘇澳鎮,中山路一段69號,,
梁社漢排骨 屏東站前店 ,08-7320072,屏東縣,屏東市,民族路165-1號,,
梁社漢排骨 屏東中正店 ,08-7361628,屏東縣,屏東市,中正路313號,,
梁社漢排骨 彰化大埔店 ,04-7120989,彰化縣,彰化市,成功里大埔路723號,,
梁社漢排骨 彰化彰安店 ,04-7260885,彰化縣,彰化市,中正路二段664號,,
梁社漢排骨 彰化和美店 ,04-7560385,彰化縣,和美鎮,鹿和路六段363號,,
梁社漢排骨 員林靜修店 ,04-8335500,彰化縣,員林市,靜修路60號,,
梁社漢排骨 彰化溪湖店 ,04-8853602,彰化縣,溪湖鎮,二溪路一段88號,,
梁社漢排骨 金山中山店 ,02-2498-7785,新北市,金山區,中山路136號,,
梁社漢排骨 板橋漢生東店 ,02-2964-7060,新北市,板橋區,漢生東路354號,,
梁社漢排骨 板橋溪北店 ,02-2687-9433,新北市,板橋區,溪北路35號,,
梁社漢排骨 板橋仁化店 ,02-8252-9948,新北市,板橋區,仁化街125號,,
梁社漢排骨 板橋國光店 ,02-2968-9386,新北市,板橋區,國光路32號,,
梁社漢排骨 板橋貴興店 ,02-2964-8385,新北市,板橋區,貴興路121號,,
梁社漢排骨 板橋莊敬店 ,02-2255-8023,新北市,板橋區,莊敬路167號,,
梁社漢排骨 汐止新台五店 ,02-8691-0115,新北市,汐止區,新台五路一段145號,,
梁社漢排骨 汐止大同店 ,02-26903545、0955150500,新北市,汐止區,大同路二段523號1樓,,
梁社漢排骨 汐止樟樹店 ,02-2641-0040,新北市,汐止區,樟樹一路123之1號,,
梁社漢排骨 深坑北深店,02-2662-8253,新北市,深坑區,北深路三段217號1樓,,
梁社漢排骨 新店中央店 ,02-2219-2355,新北市,新店區,中央路206號,,
梁社漢排骨 新店建國店 ,02-2911-4247,新北市,新店區,建國路114號,,
梁社漢排骨 新店安成店 ,02-2212-0155,新北市,新店區,安成街34號,,
梁社漢排骨 新店安和店 ,02-2947-2769,新北市,新店區,安和路三段109號,,
梁社漢排骨 新店安康店 ,02-2215-7288,新北市,新店區,安康路三段277號一樓,,
梁社漢排骨 永和竹林店 ,02-8921-1510,新北市,永和區,竹林路212號1樓,,
梁社漢排骨 中和自立店 ,02-2926-8587,新北市,中和區,自立路4號,,
梁社漢排骨 中和興南店,02-8943-4990,新北市,中和區,興南路二段101號一樓,,
梁社漢排骨 中和圓通店 ,02-2243-6440,新北市,中和區,圓通路240號,,
梁社漢排骨 中和南華店 ,02-2243-8409,新北市,中和區,南華路68號一樓,,
梁社漢排骨 土城中央店 ,02-8262-0037,新北市,土城區,中央路一段269之6號,,
梁社漢排骨 土城青雲店 ,02-2270-3758,新北市,土城區,青雲路165號,,
梁社漢排骨 土城學府店 ,02-8273-3081,新北市,土城區,學府路一段156號1樓,,
梁社漢排骨 三峽大學店 ,02-3501-2500,新北市,三峽區,大學路148號1樓,,
梁社漢排骨 樹林中華店 ,02-8686-0366,新北市,樹林區,中華路269號,,
梁社漢排骨 樹林大雅店 ,02-2668-5221,新北市,樹林區,大雅路278號1樓,,
梁社漢排骨 鶯歌光明店 ,02-2670-2960,新北市,鶯歌區,光明街136號1樓,,
梁社漢排骨 三重三和店 ,02-2286-0502,新北市,三重區,三和路四段179-1號,,
梁社漢排骨 三重五華店 ,02-2857-2262,新北市,三重區,五華街257號,,
梁社漢排骨 三重重陽店 ,02-2988-0061,新北市,三重區,重陽路一段69號,,
梁社漢排骨 新莊建福店 ,02-2204-1796,新北市,新莊區,建福路71號,,
梁社漢排骨 新莊幸福店 ,02-2990-6692,新北市,新莊區,幸福路809號,,
梁社漢排骨 新莊昌平店 ,02-2990-7230,新北市,新莊區,昌平街39號一樓,,
梁社漢排骨 新莊公園店 ,02-2998-8896,新北市,新莊區,公園路224號,,
梁社漢排骨 新莊龍安店 ,02-2204-6619,新北市,新莊區,龍安路268號,,
梁社漢排骨 泰山仁愛店 ,02-2900-1877,新北市,泰山區,仁愛路72號,,
梁社漢排骨 蘆洲復興店 ,02-8286-8006,新北市,蘆洲區,復興路107-1號,,
梁社漢排骨 五股工商店 ,02-2295-2050,新北市,五股區,工商路56號,,
梁社漢排骨 五股洲子洋店 ,02-2295-3625,新北市,五股區,成泰路三段173號一樓,,
梁社漢排骨 八里中華店 ,02-8630-2202,新北市,八里區,中華路二段466-1號1F,,
梁社漢排骨 竹圍店 ,02-2808-3052,新北市,淡水區,民權路99號之5,,
梁社漢排骨 淡水學府店 ,02-2629-4948,新北市,淡水區,學府路21號,,
梁社漢排骨 淡水新市店,02-2626-1536,新北市,淡水區,中山北路二段10號,,
梁社漢排骨 淡水台北灣店（淡水新市鎮） ,02-2625-7620,新北市,淡水區,新市一路一段99巷12號,,
梁社漢排骨 三芝淡金店 ,02-8635-1658,新北市,三芝區,淡金路一段65號,,
梁社漢排骨 板橋中山店 ,02-2963-2587,新北市,板橋區,中山路二段118、120號,,
梁社漢排骨 板橋實踐店 ,02-2962-8845,新北市,板橋區,實踐路205-1號,,
梁社漢排骨 新店北新店 ,02-8911-3521,新北市,新店區,北新路一段253號一樓,,
梁社漢排骨 中和店 ,02-2246-2876,新北市,中和區,廟美里中和路14號,,
梁社漢排骨 中和民享店 ,02-2226-9676,新北市,中和區,民享街86巷2號,,
梁社漢排骨 林口文化店 ,02-2608-1107,新北市,林口區,文化二路一段269號,,
梁社漢排骨 林口選手村店 ,02-8601-8626,新北市,林口區,文化一路一段205號,,
梁社漢排骨 林口中山店 ,02-2601-4702,新北市,林口區,中山路157號一樓,,
梁社漢排骨 蘆洲長榮店 ,02-8286-9946,新北市,蘆洲區,永樂街2號,,
梁社漢排骨 蘆洲長安店 ,02-8285-7705,新北市,蘆洲區,長安街201號,,
梁社漢排骨 淡水淡海店,02-2805-1525,新北市,淡水區,沙崙路135號,,
梁社漢排骨 新竹關新店 ,03-5630189,新竹市,東區,關新路175號,,
梁社漢排骨 新竹北大店 ,03-5277098,新竹市,北區,北大路269號,,
梁社漢排骨 新竹食品店 ,03-5733458,新竹市,東區,食品路169號,,
梁社漢排骨 新竹金山店,03-6667782,新竹市,東區,金山街162號,,
梁社漢排骨 新竹民生店 ,03-5332900,新竹市,東區,民生路135號,,
梁社漢排骨 新竹香北店 ,03-5302398,新竹市,香山區,香北路82號,,
梁社漢排骨 竹北中正西店 ,03-5550602,新竹縣,竹北市,中正西路113號,,
梁社漢排骨 竹北中國醫藥店,03-6573756,新竹縣,竹北市,興隆路一段199號B1,,
梁社漢排骨 竹北嘉豐店 ,03-6682518,新竹縣,竹北市,嘉豐六路2段19號,,
梁社漢排骨 湖口仁和店,03-6960758,新竹縣,湖口鄉,仁和路109號,,
梁社漢排骨 新竹新豐店 ,03-5573598,新竹縣,新豐鄉,中興路187號,,
梁社漢排骨 關西中興店 ,03-5171798,新竹縣,關西鎮,中興路2-3號,,
梁社漢排骨 竹東東寧店 ,03-5102398,新竹縣,竹東鎮,東寧路三段154號,,
梁社漢排骨 竹北莊敬店 ,03-6682326,新竹縣,竹北市,莊敬五街11號,,
梁社漢排骨 中壢復興店 ,03-4255677,桃園市,中壢區,復興路35-1號,,
梁社漢排骨 中壢高榮店 ,03-4901607,桃園市,中壢區,民族路五段485號1樓,,
梁社漢排骨 中壢青埔店 ,03-2873951,桃園市,中壢區,青埔里青埔六街269號,,
梁社漢排骨 平鎮廣德店 ,03-4917589,桃園市,平鎮,區廣德街69號,,
梁社漢排骨 龍潭北龍店 ,03-4792189,桃園市,龍潭區,北龍路65號,,
梁社漢排骨 楊梅永美店 ,03-4812289,桃園市,楊梅區,永美路291號,,
梁社漢排骨 楊梅新農店 ,03-4751815,桃園市,楊梅區,新農街360號,,
梁社漢排骨 桃園新坡店 ,03-4980057,桃園市,觀音區,中山路二段781號,,
梁社漢排骨 桃園大有店,03-3552968,桃園市,桃園區,大有路634號1樓,,
梁社漢排骨 桃園中山東店 ,03-3479808,桃園市,桃園區,中山東路27號,,
梁社漢排骨 桃園莊敬店 ,03-3569938,桃園市,桃園區,莊敬路一段326號,,
梁社漢排骨 桃園縣府店 ,03-3351698,桃園市,桃園區,縣府路188號,,
梁社漢排骨 桃園龍安店 ,03-3441088,桃園市,桃園區,龍安街169-1號,,
梁社漢排骨 桃園藝文店 ,03-3178858,桃園市,桃園區,中埔六街89號,,
梁社漢排骨 桃園中正店 ,03-3333151,桃園市,桃園區,中正路596號1樓,,
梁社漢排骨 林口長庚店 ,03-3271856,桃園市,龜山區,復興一路56號,,
梁社漢排骨 龜山文青店 ,03-3971597,桃園市,龜山區,文青路215號,,
梁社漢排骨 龜山文德店 ,03-3970775,桃園市,龜山區,文德路96號,,
梁社漢排骨 龜山萬壽店 ,03-3500989,桃園市,龜山區,萬壽路二段1027號,,
梁社漢排骨 龜山文興店 ,03-3288526,桃園市,龜山區,文化二路30-4號,,
梁社漢排骨 八德義勇店 ,03-3620389,桃園市,八德區,義勇街130號,,
梁社漢排骨 大溪慈湖店 ,03-3881890,桃園市,大溪區,慈湖路85號,,
梁社漢排骨 蘆竹大竹店 ,03-3237669,桃園市,蘆竹區,大竹路506-15號,,
梁社漢排骨 蘆竹南昌店 ,03-3528859,桃園市,蘆竹區,南昌路258號,,
梁社漢排骨 蘆竹中山店 ,03-3530388,桃園市,蘆竹區,中山路45號,,
梁社漢排骨 環中店 ,03-4630321,桃園市,中壢區,環中東路317號,,
梁社漢排骨 中壢海華店 ,03-4250118,桃園市,中壢區,慈惠三街158巷4號、6號,,
梁社漢排骨 內壢文化店,03-4552289,桃園市,中壢區,文化路338號1樓,,
梁社漢排骨 平鎮中豐店 ,03-4195877,桃園市,平鎮,區中豐路山頂段187號,,
梁社漢排骨 平鎮振興店 ,03-4689088,桃園市,平鎮,區振興路18號,,
梁社漢排骨 桃園桃鶯店 ,03-3779998,桃園市,桃園區,桃鶯路297號,,
梁社漢排骨 竹南博愛店 ,03-7551798,苗栗縣,竹南鎮,博愛街186號,,
梁社漢排骨 頭份建國店 ,03-7660958,苗栗縣,頭份市,建國路101號,,
梁社漢排骨 苗栗中正店 ,03-7365958,苗栗縣,苗栗市,中正路1049號,,
梁社漢排骨 苗栗公館店 ,03-7233198,苗栗縣,公館鄉,大同路266號,,
梁社漢排骨 金門金城店,08-2372206,金門縣,金城鎮,民權路186-1號,,
梁社漢排骨 虎尾信義店 ,05-6362000,雲林縣,虎尾鎮,信義路45號,,
梁社漢排骨 斗六雲林店 ,05-5372255,雲林縣,斗六市,雲林路一段202號,,
梁社漢排骨 新興復興店 ,07-2350023,高雄市,新興區,復興一路78號,,
梁社漢排骨 高雄鹽埕店 ,07-5219181,高雄市,鹽埕區,大仁路140號,,
梁社漢排骨 鼓山青海店 ,07-5226698,高雄市,鼓山區,青海路110號1樓,,
梁社漢排骨 三民義華店 ,07-3830337,高雄市,三民區,義華路493號1樓,,
梁社漢排骨 高雄鼎中店 ,07-3508768,高雄市,三民區,鼎中路389號1樓,,
梁社漢排骨 楠梓德惠店 ,07-3646712,高雄市,楠梓區,德惠路22號1樓,,
梁社漢排骨 小港宏平店 ,07-8060833,高雄市,小港區,宏平路439號,,
梁社漢排骨 左營富國店 ,07-5507075,高雄市,左營區,富國路141號1樓,,
梁社漢排骨 左營博愛店 ,07-3450250,高雄市,左營區,博愛四路286號1樓,,
梁社漢排骨 左營榮總店 ,07-3493228,高雄市,左營區,榮總路263號,,
梁社漢排骨 仁武仁雄店 ,07-7195198,高雄市,仁武區,仁雄路80-2號,,
梁社漢排骨 高雄大社店 ,07-3539611,高雄市,大社區,中山路401號,,
梁社漢排骨 岡山站前店 ,07-6217001,高雄市,岡山區,岡燕路76號,,
梁社漢排骨 鳳山青年店 ,07-7405712,高雄市,鳳山區,青年路一段324號1樓,,
梁社漢排骨 鳳山南華店 ,07-7921676,高雄市,鳳山區,南華一路200之1號1樓,,
梁社漢排骨 高雄林園店 ,07-6416988,高雄市,林園區,林園北路192號,,
梁社漢排骨 苓雅林森店,07-3383002,高雄市,苓雅區,林森二路38號1樓,,
梁社漢排骨 苓雅建國店 ,07-7276268,高雄市,苓雅區,建國一路139號,,
梁社漢排骨 前鎮鄭和店 ,07-3311600,高雄市,前鎮,區鄭和路57號1樓,,
梁社漢排骨 前鎮瑞隆店 ,07-7227078,高雄市,前鎮,區瑞隆路559號,,
