---,分隔線,商店資訊---
申請編號,
公司名稱,全家便利商店股份有限公司
城市,臺北市
鄉鎮市區,中山區
詳細地址,中山北路二段61號7F
電話,02-25239588
介紹,全家就是你家
訂購備註,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
主分類,C
次分類,3
是否顯示,1
強制更新,0
版本,4

---,分隔線,商品分類代碼,---
商品分類編號,商品分類名稱
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea



---,分隔線,共用選項代碼,---
選項編號,選項名稱,必選項目
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0

---,分隔線,共用選項價格代碼,---
選項編號,名稱,價格
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
商品分類編號,選項,價格,名稱,簡單描述,詳細描述
FamilyMart 全家善導寺店,02-2396-4652,台北市,中正區,忠孝東路一段９號１樓,25.04314,121.530909
FamilyMart 全家忠孝新生店,02-2322-3385,台北市,中正區,忠孝東路二段１３４巷８號１樓及地下室,25.042543,121.526566
FamilyMart 全家文祥店,02-2391-4884,台北市,中正區,杭州南路一段１４７號,25.039944,121.522046
FamilyMart 全家北盛店,02-2361-2673,台北市,中正區,青島西路１３號,25.044774,121.516203
FamilyMart 全家東正店,02-2343-5271,台北市,中正區,信義路一段１號１樓,25.032433,121.517011
FamilyMart 全家正陽店,02-2361-3524,台北市,中正區,南陽街１號,25.043947,121.51306
FamilyMart 全家台六宿舍店,02-3322-6216,台北市,中正區,徐州路２之２號１Ｆ,25.045438,121.516757
FamilyMart 全家博愛店,02-2343-2173,台北市,中正區,博愛路６３號１Ｆ＋Ｂ１Ｆ,25.046144,121.512513
FamilyMart 全家嶺先店,02-2367-2038,台北市,中正區,廈門街１１３巷１７號１樓及地下室部分,25.035578,121.513569
FamilyMart 全家漢盛店,02-2311-7024,台北市,中正區,漢口街一段１８號,25.029407,121.519789
FamilyMart 全家機場捷運店,02-2331-1029,台北市,中正區,鄭州路８號Ｂ１樓,25.042355,121.511054
FamilyMart 全家衡慶店,02-2382-0271,台北市,中正區,衡陽路７號１樓部分（如附圖）,25.044561,121.514898
FamilyMart 全家齊東店,02-2394-2076,台北市,中正區,濟南路二段３－７號１樓,25.043519,121.515838
FamilyMart 全家西站店,02-2312-0577,台北市,中正區,懷寧街７之１號,25.02764,121.521717
FamilyMart 全家羅安店,02-2365-4518,台北市,中正區,羅斯福路二段１４０號１樓,25.023396,121.524883
FamilyMart 全家羅館店,02-2367-5612,台北市,中正區,羅斯福路三段２４４巷７號１樓,25.015748,121.5326
FamilyMart 全家大龍店,02-2598-0054,台北市,大同區,大龍街１３３號１樓,25.070586,121.515924
FamilyMart 全家泰元店,02-2559-2980,台北市,大同區,太原路８１號,25.055294,121.516696
FamilyMart 全家萬全店,02-2557-6965,台北市,大同區,民生西路６３號,25.062778,121.515817
FamilyMart 全家權澤店,02-2550-6916,台北市,大同區,民權西路１１０號１樓及夾層,25.060382,121.511226
FamilyMart 全家新橋店,02-2599-6171,台北市,大同區,臺北市大同區延平北路三段２５之３號,25.067306,121.510818
FamilyMart 全家龍泉店,02-8596-1664,台北市,大同區,延平北路四段６２號１樓,25.050731,121.517227
FamilyMart 全家日新店,02-2550-5051,台北市,大同區,承德路二段３９＆４１號１樓,25.050123,121.519855
FamilyMart 全家玉泉店,02-2552-2657,台北市,大同區,長安西路３４２號１樓,25.051645,121.513331
FamilyMart 全家福山店,02-2552-6380,台北市,大同區,長安西路２５號１樓全部,25.053915,121.513337
FamilyMart 全家京鋒店,02-2558-7692,台北市,大同區,南京西路６１號１樓,25.054903,121.50998
FamilyMart 全家迪化店,02-2550-9641,台北市,大同區,迪化街一段５０號１樓,25.062749,121.513745
FamilyMart 全家龍昌店,02-2591-9144,台北市,大同區,重慶北路三段３２７號１樓（如附圖）,25.072793,121.513584
FamilyMart 全家酒泉店,02-2592-9575,台北市,大同區,臺北市大同區庫倫街４８之４號,25.072254,121.511208
FamilyMart 全家寧夏店,02-2550-0930,台北市,大同區,寧夏路２８，３０，２８—１，２８—２號,25.058305,121.513038
FamilyMart 全家京江店,02-2567-8224,台北市,中山區,一江街２２號１樓,25.080829,121.546531
FamilyMart 全家大直店,02-2532-8875,台北市,中山區,大直街３３巷１號,25.04851,121.520695
FamilyMart 全家六條通店,02-2521-8716,台北市,中山區,中山北路一段１０５巷２２號１樓及地下層,25.052871,121.523174
FamilyMart 全家新國賓店,02-2581-8863,台北市,中山區,中山北路二段７５－１號１樓,25.056609,121.522565
FamilyMart 全家中賓店,02-2523-0023,台北市,中山區,中山里中山北路二段５９之３號１樓,25.061609,121.525065
FamilyMart 全家台鑫店,02-2511-8851,台北市,中山區,中山北路二段４４號１樓部份,25.081177,121.528828
FamilyMart 全家新吉原店,02-2511-3653,台北市,中山區,中原街１６號１樓,25.060968,121.529006
FamilyMart 全家五常店,02-2506-7078,台北市,中山區,五常街５３巷２３號１號,25.050165,121.523071
FamilyMart 全家美華店,02-8509-5070,台北市,中山區,北安路８１９之１號,25.082873,121.549469
FamilyMart 全家新北鄰店,02-2532-5010,台北市,中山區,北安路４５８巷４１弄４８號１樓,25.053789,121.532316
FamilyMart 全家雙全店,02-2521-7082,台北市,中山區,民生西路６２號１樓全部,25.057875,121.521051
FamilyMart 全家福泰店,02-2541-3026,台北市,中山區,民生東路一段３６號１樓,25.058711,121.525095
FamilyMart 全家民佳店,02-2503-8763,台北市,中山區,民生東路二段１５５號１樓,25.066772,121.539542
FamilyMart 全家中山民權店,02-2511-3070,台北市,中山區,民權西路３８之１號１樓,25.063023,121.521138
FamilyMart 全家新吉林店,02-2563-9757,台北市,中山區,民權東路二段４６號１樓,25.061138,121.534897
FamilyMart 全家江寧店,02-2517-1595,台北市,中山區,民權東路三段６４號１樓,25.054092,121.534701
FamilyMart 全家金通店,02-2518-1554,台北市,中山區,伊通街５８號,25.066734,121.530302
FamilyMart 全家合江店,02-2518-5276,台北市,中山區,合江街８７號一樓,25.050058,121.542348
FamilyMart 全家明水店,02-8509-7543,台北市,中山區,明水路５８１巷１１號１樓,25.05154,121.525374
FamilyMart 全家金林店,02-2562-9847,台北市,中山區,林森北路１０９號１樓,25.049799,121.526742
FamilyMart 全家林慶店,02-2567-2790,台北市,中山區,林森北路３７６號１樓,25.060015,121.525412
FamilyMart 全家新林森店,02-2597-7209,台北市,中山區,林森北路６３０號１樓,25.056151,121.525358
FamilyMart 全家新錦林店,02-2627-1008,台北市,中山區,林森北路３９９巷２４號１樓,25.054139,121.525557
FamilyMart 全家新林森北路店,02-2511-4623,台北市,中山區,林森北路１１９巷５０號１樓,25.048275,121.532721
FamilyMart 全家松江南京店,02-2502-3193,台北市,中山區,臺北市中山區松江路１２６號Ｂ１,25.066763,121.533457
FamilyMart 全家松好店,02-2508-3831,台北市,中山區,松江路６１之１號１樓,25.05236,121.532796
FamilyMart 全家權勝店,02-2593-5820,台北市,中山區,松江路４００號１樓及地下室,25.053603,121.533337
FamilyMart 全家光華店,02-2567-0175,台北市,中山區,松江路２４之１號,25.048823,121.526468
FamilyMart 全家遼寧店,02-2740-5515,台北市,中山區,長安東路二段２１６號,25.048538,121.534908
FamilyMart 全家長賓店,02-2522-1603,台北市,中山區,長春路１５號１樓,25.054476,121.543757
FamilyMart 全家長春店,02-2581-7796,台北市,中山區,長春路４８號,25.054817,121.527918
FamilyMart 全家中山捷運站店,02-2550-7063,台北市,中山區,南京西路１６號Ｂ１,25.051889,121.530705
FamilyMart 全家鑫興亞店,02-2511-7690,台北市,中山區,南京東路二段２０號１樓,25.052193,121.538356
FamilyMart 全家建國北路店,02-2517-0327,台北市,中山區,建國北路一段１４６號１樓,25.0602,121.53732
FamilyMart 全家欣濱江店,02-2515-9357,台北市,中山區,建國北路三段１０９號１樓,25.083917,121.538093
FamilyMart 全家新復店,02-2509-7685,台北市,中山區,復興北路５１４巷３５號,25.049251,121.543749
FamilyMart 全家金復店,02-2892-4021,台北市,中山區,復興北路３５６號１樓,25.053173,121.543789
FamilyMart 全家復德店,02-8772-2605,台北市,中山區,復興南路一段４２號１樓,25.050605,121.527818
FamilyMart 全家美林店,02-2567-8382,台北市,中山區,新生北路二段６２巷３８－３號,25.064808,121.526198
FamilyMart 全家新晴店,02-2595-5820,台北市,中山區,農安街４－１號,25.064609,121.533959
FamilyMart 全家農安店,02-2504-2520,台北市,中山區,農安街２４９號,25.066585,121.526479
FamilyMart 全家新德城店,02-2599-5447,台北市,中山區,德惠街１６－７號,25.06668,121.531905
FamilyMart 全家撫順店,02-2592-7495,台北市,中山區,撫順街１２之２號１樓,25.079595,121.558474
FamilyMart 全家美麗店,02-8501-1290,台北市,中山區,樂群二路１４２號１樓,25.081236,121.560663
FamilyMart 全家興安店,02-2505-2013,台北市,中山區,興安街５７號,25.060419,121.532157
FamilyMart 全家新北大店,02-2517-2305,台北市,中山區,錦州街４２７號,25.060275,121.521667
FamilyMart 全家中興店,02-2501-2043,台北市,中山區,龍江路２０１號１Ｆ,25.065936,121.537996
FamilyMart 全家新南京店,02-8772-5827,台北市,中山區,龍江路９５號１樓,25.065891,121.540849
FamilyMart 全家龍京店,02-2508-2793,台北市,中山區,龍江路１０２號１樓,25.064541,121.524221
FamilyMart 全家雙林店,02-2599-2453,台北市,中山區,雙城街２之２號,25.065333,121.524514
FamilyMart 全家鑫德店,02-8771-7609,台北市,松山區,臺北市松山區八德路二段４００號,25.04811,121.551527
FamilyMart 全家鑫中崙店,02-2579-2721,台北市,松山區,八德路三段１２巷５１弄５０號１樓,25.049901,121.576343
FamilyMart 全家寶清店,02-2753-2857,台北市,松山區,八德路四段５９８號１樓,25.048254,121.559211
FamilyMart 全家三富店,02-2767-7510,台北市,松山區,三民路１４８號,25.052166,121.563917
FamilyMart 全家常興店,02-2546-4600,台北市,松山區,五常街３６４號１樓,25.045349,121.546099
FamilyMart 全家豐興店,02-2547-1001,台北市,松山區,民生東路三段１３０巷５弄２２號,25.056974,121.546337
FamilyMart 全家豐華店,02-2712-3226,台北市,松山區,民生東路三段１１３巷６弄１號一樓,25.059231,121.566063
FamilyMart 全家東豐店,02-2761-2771,台北市,松山區,民生東路五段３７號,25.058297,121.564708
FamilyMart 全家松民店,02-3765-2608,台北市,松山區,民生東路五段１５９號,25.057583,121.55312
FamilyMart 全家中央店,02-2546-0351,台北市,松山區,民生東路四段９５號,25.063435,121.545049
FamilyMart 全家新民有店,02-8712-9937,台北市,松山區,民權東路三段１６０巷１１號,25.061904,121.544806
FamilyMart 全家松指部店,02-2547-5302,台北市,松山區,臺北市松山區民權東路四段１２１號（松指部）,25.049846,121.559931
FamilyMart 全家新德光店,02-2578-0506,台北市,松山區,光復南路３２巷４６－４號,25.049455,121.562659
FamilyMart 全家成福店,02-8771-6553,台北市,松山區,台北市南港區成福路４４號１樓,25.05724,121.569051
FamilyMart 全家松壽店,02-2747-4015,台北市,松山區,自強里延壽街３３０巷７弄２２號一樓,25.048365,121.544824
FamilyMart 全家力晶店,02-2721-3487,台北市,松山區,南京東路三段２５８號,25.051994,121.547388
FamilyMart 全家新京吉店,02-2747-8279,台北市,松山區,南京東路五段１９４號,25.052267,121.566045
FamilyMart 全家新東光店,02-3765-2819,台北市,松山區,南京東路五段１２３巷１號１樓,25.050865,121.560515
FamilyMart 全家京盛店,02-2579-5737,台北市,松山區,南京東路四段５６－１號１樓,25.053172,121.555215
FamilyMart 全家京兆店,02-2712-1962,台北市,松山區,南京東路四段１３７號壹樓,25.051356,121.549954
FamilyMart 全家巨星超市店,02-2577-0670,台北市,松山區,南京東路四段２號（１６、１７號店舖）,25.051937,121.550849
FamilyMart 全家民康店,02-2745-7090,台北市,松山區,健康路２８５號１樓,25.054091,121.566094
FamilyMart 全家康柏店,02-2760-4612,台北市,松山區,健康路２２０號,25.053463,121.557897
FamilyMart 全家富錦店,02-2745-5196,台北市,松山區,新益里富錦街５２９號一樓,25.054321,121.546151
FamilyMart 全家宏大店,02-2718-3704,台北市,松山區,敦化北路１５５巷３號１樓,25.050078,121.547321
FamilyMart 全家宏勝店,02-2545-5887,台北市,松山區,敦化北路１５３號１樓,25.057857,121.566145
FamilyMart 全家大安店,02-2711-7896,台北市,大安區,大安路一段２０號,25.037197,121.546993
FamilyMart 全家明曜店,02-2778-0326,台北市,大安區,仁愛路四段１５１巷３４號．３６號,25.036529,121.55354
FamilyMart 全家忠愛店,02-2731-4580,台北市,大安區,仁愛路４段２７巷４３號,25.036986,121.549707
FamilyMart 全家吉泰店,02-2700-1566,台北市,大安區,仁愛路四段３００巷１１之１號,25.032471,121.553157
FamilyMart 全家安賢店,02-2707-4252,台北市,大安區,臺北市大安區四維路１７０巷４號,25.039227,121.557407
FamilyMart 全家華視店,02-2731-0238,台北市,大安區,光復南路１１６巷２６號,25.036554,121.557358
FamilyMart 全家敦安店,02-2701-9097,台北市,大安區,安和路一段１１２巷２７號,25.038461,121.551614
FamilyMart 全家和信店,02-2755-6391,台北市,大安區,安和路一段１０４號,25.03248,121.551667
FamilyMart 全家樂和店,02-2732-9745,台北市,大安區,安和路二段１６９號,25.019677,121.553268
FamilyMart 全家辛亥店,02-2377-8503,台北市,大安區,辛亥路二段１７１巷３號,25.013779,121.552988
FamilyMart 全家台師店,02-2368-2773,台北市,大安區,和平東路一段１６２號,25.025628,121.545014
FamilyMart 全家和東店,02-2732-4425,台北市,大安區,和平東路二段１０２之３號１樓,25.025652,121.536242
FamilyMart 全家和復店,02-2754-0370,台北市,大安區,和平東路二段２６１號，２６３號,25.024595,121.544659
FamilyMart 全家和茂店,02-2737-1408,台北市,大安區,和平東路三段５８號１樓,25.040117,121.554689
FamilyMart 全家延孝店,02-2740-5319,台北市,大安區,延吉街１３５號之三，一樓,25.04242,121.539794
FamilyMart 全家正興店,02-2731-6936,台北市,大安區,忠孝東路三段２４８巷６號,25.041184,121.55642
FamilyMart 全家忠孝延吉店,02-2775-4165,台北市,大安區,忠孝東路４段３１５號１樓,25.041848,121.550671
FamilyMart 全家統領店,02-2711-2125,台北市,大安區,忠孝東路四段１８１巷７弄２１號１樓部份,25.040777,121.550574
FamilyMart 全家延吉店,02-2741-2630,台北市,大安區,忠孝東路四段２１６巷３１號,25.041771,121.547055
FamilyMart 全家政大金華店,02-3343-2441,台北市,大安區,金華街１８７號１樓南側部分空間,25.01651,121.544954
FamilyMart 全家金信店,02-2358-7145,台北市,大安區,信義路二段１０４號１樓,25.033018,121.539331
FamilyMart 全家義興店,02-2704-8404,台北市,大安區,信義路４段１之１０．１之１１號,25.032959,121.547266
FamilyMart 全家義和店,02-2704-7661,台北市,大安區,信義路四段２６５巷８號,25.043196,121.536994
FamilyMart 全家建南店,02-2731-8185,台北市,大安區,建國南路１段１５６，１５８號,25.028687,121.539218
FamilyMart 全家師大店,02-2391-8196,台北市,大安區,師大路７９號,25.025327,121.531355
FamilyMart 全家台科店,02-2738-4936,台北市,大安區,基隆路４段４３號地下一樓第三餐廳,25.030322,121.553276
FamilyMart 全家復豪店,02-2709-8606,台北市,大安區,復興南路一段３６２號,25.039691,121.543479
FamilyMart 全家興仁店,02-8773-2350,台北市,大安區,復興南路一段２１７號,25.044151,121.543571
FamilyMart 全家復豐店,02-2755-5927,台北市,大安區,復興南路１段２５７號１樓,25.021905,121.543194
FamilyMart 全家興和店,02-2784-5780,台北市,大安區,復興南路二段１５３號,25.03291,121.543332
FamilyMart 全家新敦民店,02-2711-1320,台北市,大安區,臺北市大安區敦化南路一段１６１巷７號,25.042717,121.548158
FamilyMart 全家敦鼎店,02-2701-8593,台北市,大安區,敦化南路二段７７號１樓右側空間,25.02559,121.549089
FamilyMart 全家新生南路店,02-2703-5220,台北市,大安區,新生南路一段１６３號,25.04423,121.533139
FamilyMart 全家大森店,02-2700-5349,台北市,大安區,新生南路一段１６５巷３５號,25.018821,121.533496
FamilyMart 全家瑞和店,02-2704-9888,台北市,大安區,瑞安街１３５巷２８號１樓,25.029094,121.524341
FamilyMart 全家濟南二店,02-8773-4589,台北市,大安區,濟南路３段７號,25.02933,121.556974
FamilyMart 全家古亭店,02-2367-3372,台北市,大安區,羅斯福路２段１０３號,25.028126,121.521912
FamilyMart 全家羅騰店,02-2365-1801,台北市,大安區,羅斯福路三段２６９巷２號,25.017049,121.533648
FamilyMart 全家台大楓林店,02-2367-5017,台北市,大安區,羅斯福路四段１號（女九餐廳）,25.017049,121.533648
FamilyMart 全家民和店,02-2303-9216,台北市,萬華區,民和街９號１樓,25.042955,121.505574
FamilyMart 全家昌林店,02-2302-8932,台北市,萬華區,西昌街１７０號１樓,25.035019,121.499378
FamilyMart 全家金園店,02-2308-3402,台北市,萬華區,臺北市萬華區西園路二段１４０巷４２號,25.043553,121.506211
FamilyMart 全家西寧南路店,02-2546-9055,台北市,萬華區,西寧南路３１－１號,25.035114,121.494543
FamilyMart 全家昆明店,02-2370-5910,台北市,萬華區,昆明街１８６號１樓,25.042832,121.504662
FamilyMart 全家廣明店,02-2311-5442,台北市,萬華區,昆明街１７３號１樓,25.026087,121.496441
FamilyMart 全家萬東店,02-2307-7891,台北市,萬華區,東園街１７４號１樓,25.026846,121.495038
FamilyMart 全家長泰店,02-2303-4841,台北市,萬華區,壽德里長泰街２號２之１號一樓,25.025487,121.503943
FamilyMart 全家日祥店,02-2333-1039,台北市,萬華區,青年路１５４號、１６８巷２弄１４號１樓,25.026145,121.506166
FamilyMart 全家新峨嵋店,02-2371-1411,台北市,萬華區,峨眉街８２號１樓,25.043509,121.507367
FamilyMart 全家桂林店,02-2331-8161,台北市,萬華區,桂林路２３號１樓,25.040745,121.502188
FamilyMart 全家康陽店,02-2381-2716,台北市,萬華區,康定路９９號,25.042566,121.5023
FamilyMart 全家萬華車站店,02-2304-0630,台北市,萬華區,臺北市萬華區康定路３８２號,25.035447,121.501343
FamilyMart 全家新富民店,02-2307-0071,台北市,萬華區,富民路９１巷８號１樓,25.040123,121.500542
FamilyMart 全家新武成店,02-2332-6103,台北市,萬華區,萬大路４８６巷５９弄１號１樓,25.030998,121.500386
FamilyMart 全家萬武店,02-2307-2936,台北市,萬華區,萬大路４２４巷１１２之４號１樓,25.046114,121.50551
FamilyMart 全家萬中店,02-2388-7636,台北市,萬華區,漢口街二段２２號,25.041718,121.507281
FamilyMart 全家龍廣店,02-2302-6434,台北市,萬華區,廣州街２０３號１．２樓,25.036837,121.498563
FamilyMart 全家園寶店,02-2303-5528,台北市,萬華區,興義街５１號１樓,25.033876,121.490723
FamilyMart 全家綠堤店,02-2304-1210,台北市,萬華區,環河南路二段１７３號,25.031478,121.490648
FamilyMart 全家寶元店,02-2309-9925,台北市,萬華區,寶興街４０號,25.026085,121.494186
FamilyMart 全家大道店,02-2727-6692,台北市,信義區,大道路７９號１樓,25.044996,121.580781
FamilyMart 全家協和店,02-2759-0819,台北市,信義區,中坡南路３８號１Ｆ,25.040642,121.585062
FamilyMart 全家台北１０１店,02-8101-7976,台北市,信義區,市府路４５號Ｂ１（商場編號５３）,25.043129,121.568603
FamilyMart 全家永吉二店,02-2749-1648,台北市,信義區,永吉路２２３號,25.035201,121.557647
FamilyMart 全家復昌店,02-2345-9489,台北市,信義區,光復南路５０５號、５０７號及文昌街３２,25.043948,121.558136
FamilyMart 全家富興店,02-2732-6104,台北市,信義區,吳興街１５６巷１６弄１號１樓,25.020367,121.569823
FamilyMart 全家盛興店,02-2720-1400,台北市,信義區,吳興街３３４號,25.026992,121.56384
FamilyMart 全家三興店,02-2723-2796,台北市,信義區,吳興街７號,25.019886,121.55755
FamilyMart 全家忠信店,02-2742-2963,台北市,信義區,忠孝東路五段４２５號１樓及地下室,25.04098,121.578449
FamilyMart 全家新忠隆店,02-2749-3532,台北市,信義區,忠孝東路五段７１巷８號壹樓,25.041042,121.577093
FamilyMart 全家國館捷運站店,02-2749-1993,台北市,信義區,臺北市信義區忠孝東路４段４００號Ｂ１,25.042315,121.55953
FamilyMart 全家大巨蛋２店,02-2756-3663,台北市,信義區,忠孝東路四段５１５號Ｂ２樓Ｃ－Ｂ２１２,25.042342,121.563485
FamilyMart 全家松盛店,02-2760-6140,台北市,信義區,松山路１５３號,25.049183,121.578971
FamilyMart 全家松山車站店,02-2747-1585,台北市,信義區,松山路１１號,25.03446,121.568126
FamilyMart 全家新安興店,02-2720-4938,台北市,信義區,松仁路２４０巷２號,25.043596,121.572108
FamilyMart 全家建鑫店,02-2723-3205,台北市,信義區,松壽路２４號,25.03244,121.574732
FamilyMart 全家信安店,02-8789-5039,台北市,信義區,松德路２００巷１３號１樓,25.046286,121.577066
